Step,AgentID,Angle,Vision,Separation,CohereFactor,SeparateFactor,MatchFactor,NeighborDiffSum
60,17,3.6730974333298594,10,2,0.03,0.015,0.05,"[1.5253900017222435, -0.48401456846480073]"
60,18,6.009155677347438,10,2,0.03,0.015,0.05,"[-4.190871323852328, 1.548538708201015]"
60,19,5.333027659890508,10,2,0.03,0.015,0.05,"[-0.9041698276465695, -1.0938293876599232]"
60,20,3.5433410722476557,10,2,0.03,0.015,0.05,"[-1.0185588987632315, -0.3780308091536604]"
61,1,5.576390696376644,10,2,0.03,0.015,0.05,"[0, 0]"
61,2,1.430968578895711,10,2,0.03,0.015,0.05,"[0.40580325926585203, 1.9836400767700724]"
61,3,5.760974594471664,10,2,0.03,0.015,0.05,"[2.0644535361555825, 1.384576491466774]"
61,4,0.0909410455879025,10,2,0.03,0.015,0.05,"[0.0028501245380567752, 1.012853361052592]"
61,5,3.215236528126815,10,2,0.03,0.015,0.05,"[0, 0]"
61,6,1.4977056582341808,10,2,0.03,0.015,0.05,"[-4.7315470877600845, 0.2967640711722055]"
61,7,3.1897246500501195,10,2,0.03,0.015,0.05,"[-5.149229491260954, 11.746744547420555]"
61,8,4.758582096524355,10,2,0.03,0.015,0.05,"[0.4709458316031032, -1.8315966662619019]"
61,9,1.3484511752796076,10,2,0.03,0.015,0.05,"[-9.48058165996051, -0.5832395355704989]"
61,10,1.3502189964943438,10,2,0.03,0.015,0.05,"[10.563071694556854, -4.77952047979776]"
61,11,4.74849150898131,10,2,0.03,0.015,0.05,"[0.5667870198252416, -5.897063023687352]"
61,12,5.166123110366694,10,2,0.03,0.015,0.05,"[3.580105358554075, -1.058260554477556]"
61,13,3.3545037564320292,10,2,0.03,0.015,0.05,"[-3.655327250400248, 7.490967043114388]"
61,14,0.09148607217144411,10,2,0.03,0.015,0.05,"[-0.09366587072616994, -0.01698564883158582]"
61,15,1.5167869012628374,10,2,0.03,0.015,0.05,"[1.3479337262378408, -1.928633448475253]"
61,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
61,17,3.680249982939837,10,2,0.03,0.015,0.05,"[1.4095870452588173, -0.5423479110741729]"
61,18,6.058658479951134,10,2,0.03,0.015,0.05,"[-2.6812887480557226, 1.4965854347801155]"
61,19,5.357081212953798,10,2,0.03,0.015,0.05,"[-1.265168777762355, -0.7836240183041383]"
61,20,3.536276868472367,10,2,0.03,0.015,0.05,"[-0.8966031369653589, -0.3160503122650633]"
62,1,5.576390696376644,10,2,0.03,0.015,0.05,"[0, 0]"
62,2,1.421241001690242,10,2,0.03,0.015,0.05,"[0.39041138399335296, 1.8319037646965768]"
62,3,5.670079980069815,10,2,0.03,0.015,0.05,"[10.654123297051255, 2.0263274180950503]"
62,4,0.08963895265626975,10,2,0.03,0.015,0.05,"[0.0023073636766675065, 1.0128037161459318]"
62,5,3.215236528126815,10,2,0.03,0.015,0.05,"[0, 0]"
62,6,1.496323733251924,10,2,0.03,0.015,0.05,"[-4.724266232760879, 0.35369446304989083]"
62,7,3.067433022292229,10,2,0.03,0.015,0.05,"[-6.00992145455308, 12.985801384198894]"
62,8,4.695157831628904,10,2,0.03,0.015,0.05,"[0.46680149991556164, -1.9797289004219394]"
62,9,1.3828371024502357,10,2,0.03,0.015,0.05,"[-8.5051986752798, -0.8037571838332838]"
62,10,1.4741054784456828,10,2,0.03,0.015,0.05,"[12.440522612167854, -6.214357918062753]"
62,11,4.610255968026636,10,2,0.03,0.015,0.05,"[-0.22167028035418923, -6.9004956298032525]"
62,12,5.154045753086033,10,2,0.03,0.015,0.05,"[2.903933839199434, -0.5216858689839228]"
62,13,3.2930949718889204,10,2,0.03,0.015,0.05,"[-5.829666895116532, 0.006907363099770691]"
62,14,0.09272653076519632,10,2,0.03,0.015,0.05,"[-0.09182632093568799, -0.016818597636998334]"
62,15,1.5265389396717373,10,2,0.03,0.015,0.05,"[1.3589517878093744, -1.8131975826163114]"
62,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
62,17,3.69068530593686,10,2,0.03,0.015,0.05,"[1.6593191868634622, -1.5327919001238959]"
62,18,6.08306858800319,10,2,0.03,0.015,0.05,"[-1.9998891022590062, 0.9491237166417008]"
62,19,5.33576474585665,10,2,0.03,0.015,0.05,"[6.532564920654159, 1.2906188737320576]"
62,20,3.529443048290169,10,2,0.03,0.015,0.05,"[-1.2811198380134046, 0.6070677227744046]"
63,1,5.576390696376644,10,2,0.03,0.015,0.05,"[0, 0]"
63,2,1.4139026659167047,10,2,0.03,0.015,0.05,"[-0.6250449896522063, 1.7314573771694768]"
63,3,5.5854365729588284,10,2,0.03,0.015,0.05,"[10.315215743364291, 0.9743764697365123]"
63,4,0.08751928763699812,10,2,0.03,0.015,0.05,"[-0.0945545311860414, 2.008114844103794]"
63,5,3.215236528126815,10,2,0.03,0.015,0.05,"[0, 0]"
63,6,1.4918104524142781,10,2,0.03,0.015,0.05,"[-3.728830638782007, 0.2491298575346974]"
63,7,3.076303376811681,10,2,0.03,0.015,0.05,"[0.3899388793679037, 6.926871404298588]"
63,8,4.623297922618093,10,2,0.03,0.015,0.05,"[0.43916203168755885, -2.1966004476831458]"
63,9,1.3789766477823133,10,2,0.03,0.015,0.05,"[-13.75817377792927, 0.23647781492300624]"
63,10,1.5183337965591774,10,2,0.03,0.015,0.05,"[7.486021532554986, -0.23455624253607965]"
63,11,4.476094343115843,10,2,0.03,0.015,0.05,"[-1.060473232809656, -7.702360296231788]"
63,12,5.165693811618592,10,2,0.03,0.015,0.05,"[2.1986728242643157, 0.030919666003022428]"
63,13,3.2278740571589566,10,2,0.03,0.015,0.05,"[-6.374092111474027, 1.7930109512687267]"
63,14,0.09392518408807682,10,2,0.03,0.015,0.05,"[0.0007673865880626352, -1.0125225723840146]"
63,15,1.534578630279933,10,2,0.03,0.015,0.05,"[1.3723937380267515, -1.6665289127469265]"
63,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
63,17,3.6918137094915764,10,2,0.03,0.015,0.05,"[1.1374057091097167, -0.6797934700321457]"
63,18,6.064300081737514,10,2,0.03,0.015,0.05,"[-1.2996681242741541, 0.407019313074656]"
63,19,5.316005953811071,10,2,0.03,0.015,0.05,"[5.551234344664289, 0.889350811967276]"
63,20,3.528079238371671,10,2,0.03,0.015,0.05,"[-0.6145300373743179, -0.17261548810195038]"
64,1,5.576390696376644,10,2,0.03,0.015,0.05,"[0, 0]"
64,2,1.4079573799300213,10,2,0.03,0.015,0.05,"[0.3510456312578576, 1.4551655959690493]"
64,3,5.5177730470657265,10,2,0.03,0.015,0.05,"[8.871856333990287, 0.20006486773998233]"
64,4,0.08667461542948907,10,2,0.03,0.015,0.05,"[-0.0071469282649019306, 1.0119422130043532]"
64,5,3.215236528126815,10,2,0.03,0.015,0.05,"[0, 0]"
64,6,1.4909031727278617,10,2,0.03,0.015,0.05,"[-5.708585970501176, 0.470914375657415]"
64,7,3.088425466642571,10,2,0.03,0.015,0.05,"[0.5413561714143924, 6.928460748160113]"
64,8,4.554267787845007,10,2,0.03,0.015,0.05,"[-0.5568719843063406, -2.1076271989897393]"
64,9,1.3557799893076794,10,2,0.03,0.015,0.05,"[-10.273892874152118, 1.1368216239170152]"
64,10,1.6194207807040044,10,2,0.03,0.015,0.05,"[8.57082007965947, -1.2832747788019958]"
64,11,4.542248647478967,10,2,0.03,0.015,0.05,"[1.5443968533261057, 1.9501640824592883]"
64,12,5.200582138857632,10,2,0.03,0.015,0.05,"[1.5168097063332926, 0.5691208066524496]"
64,13,3.059321609170607,10,2,0.03,0.015,0.05,"[-10.164136457315394, -6.692378222784896]"
64,14,0.09473060600238514,10,2,0.03,0.015,0.05,"[-0.07941920423952453, -0.01569610651097264]"
64,15,1.5457824643490996,10,2,0.03,0.015,0.05,"[2.384311150139446, -1.5768282243422789]"
64,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
64,17,3.6905163592438277,10,2,0.03,0.015,0.05,"[0.991466523079803, -0.7536236201978441]"
64,18,6.036063774599744,10,2,0.03,0.015,0.05,"[-0.6336279420525948, -0.10008992148385687]"
64,19,5.307424350496112,10,2,0.03,0.015,0.05,"[3.6158338869794004, 0.6658451357164381]"
64,20,3.5290315041247675,10,2,0.03,0.015,0.05,"[-0.4696971640377816, -0.09946297327604126]"
65,1,5.576390696376644,10,2,0.03,0.015,0.05,"[0, 0]"
65,2,1.4017937334610835,10,2,0.03,0.015,0.05,"[-1.668408530448552, 1.332769661193268]"
65,3,5.454910717117115,10,2,0.03,0.015,0.05,"[7.337343424786058, -0.46822727831617783]"
65,4,0.08603284965377345,10,2,0.03,0.015,0.05,"[-0.015169781685045791, 1.011212517094826]"
65,5,2.9467384267890715,10,2,0.03,0.015,0.05,"[-9.483806901262746, 1.8329567568620249]"
65,6,1.4883971011362296,10,2,0.03,0.015,0.05,"[-4.7148571603167255, 0.3260170982989763]"
65,7,3.0909219645635813,10,2,0.03,0.015,0.05,"[0.4326946947119126, 5.933605199204067]"
65,8,4.491069707718191,10,2,0.03,0.015,0.05,"[-0.5588358379718272, -2.119484739834128]"
65,9,1.323872338698524,10,2,0.03,0.015,0.05,"[-7.583181221201354, 1.386242833688513]"
65,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[9.487459876912922, -2.231287129464434]"
65,11,4.598755896727484,10,2,0.03,0.015,0.05,"[1.53444453374415, 1.8999678322086808]"
65,12,5.267961533980262,10,2,0.03,0.015,0.05,"[1.1497274800562565, 2.0321529789936434]"
65,13,3.06188292064458,10,2,0.03,0.015,0.05,"[-0.5123200466230458, -6.930430060116464]"
65,14,0.09534293544258987,10,2,0.03,0.015,0.05,"[-0.07075697638122591, -0.014911060582683433]"
65,15,1.5560766940046875,10,2,0.03,0.015,0.05,"[3.3868752502757857, -1.5470425430900008]"
65,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
65,17,3.6868916079889558,10,2,0.03,0.015,0.05,"[1.2261871444690113, -1.7519478562870319]"
65,18,6.00824905626535,10,2,0.03,0.015,0.05,"[-0.8782418973783415, -1.0697104724520656]"
65,19,5.321009896688887,10,2,0.03,0.015,0.05,"[0.7497006140682387, 0.6787028299804945]"
65,20,3.529953287079229,10,2,0.03,0.015,0.05,"[-0.8475155044870872, 0.8264167714101376]"
66,1,5.3084271961521186,10,2,0.03,0.015,0.05,"[8.834248686532, -3.7040458957740725]"
66,2,1.4001301229662064,10,2,0.03,0.015,0.05,"[0.30309751004072183, 0.9963711886724838]"
66,3,5.406618215622693,10,2,0.03,0.015,0.05,"[6.515040347447287, -0.4049783582917996]"
66,4,0.08559017906704725,10,2,0.03,0.015,0.05,"[-0.02444157577871664, 1.0103693649162437]"
66,5,2.668170521184085,10,2,0.03,0.015,0.05,"[-9.290183378816003, 2.8140326619556717]"
66,6,1.4875982417834015,10,2,0.03,0.015,0.05,"[-5.6928349814391535, 0.5075461222401572]"
66,7,3.093888529147285,10,2,0.03,0.015,0.05,"[0.48334370353103395, 6.932321714490385]"
66,8,4.4365792424236155,10,2,0.03,0.015,0.05,"[-0.5408938284143403, -2.0133565262598836]"
66,9,1.2661623559255726,10,2,0.03,0.015,0.05,"[-3.254399004010315, 2.7083137702544633]"
66,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
66,11,4.643692261605393,10,2,0.03,0.015,0.05,"[1.503098828684216, 1.7410303661950621]"
66,12,5.315924576490895,10,2,0.03,0.015,0.05,"[0.30012888235730273, 1.5047231516346216]"
66,13,3.0655039189290667,10,2,0.03,0.015,0.05,"[-0.5310297367841059, -7.931184088510243]"
66,14,0.09576575501553908,10,2,0.03,0.015,0.05,"[-0.06104414053266183, -0.014029968773179746]"
66,15,1.5626933344636273,10,2,0.03,0.015,0.05,"[2.418826623912409, -1.156136583613275]"
66,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
66,17,3.6796348988114804,10,2,0.03,0.015,0.05,"[1.0889496629156015, -1.821370742071423]"
66,18,5.966129505799196,10,2,0.03,0.015,0.05,"[0.5232052304575205, -0.9371661600686423]"
66,19,5.355122732628549,10,2,0.03,0.015,0.05,"[-0.8911739266047984, -0.4647702749813334]"
66,20,3.5329421498205322,10,2,0.03,0.015,0.05,"[-0.7075134330693591, 0.8969755870859188]"
67,1,5.0653270259800625,10,2,0.03,0.015,0.05,"[7.340997552117457, -5.011646994826592]"
67,2,1.400330648519506,10,2,0.03,0.015,0.05,"[-1.7187823349429614, 0.8401464074881062]"
67,3,5.373270886879544,10,2,0.03,0.015,0.05,"[4.023989422464937, -1.3846208602449366]"
67,4,0.08495192733116008,10,2,0.03,0.015,0.05,"[-0.13060143562215032, 2.004826745496125]"
67,5,2.4131812524494913,10,2,0.03,0.015,0.05,"[-8.00668256294184, 4.265414144863705]"
67,6,1.485190705658217,10,2,0.03,0.015,0.05,"[-3.699752910960269, 0.34134184932391065]"
67,7,3.0966169662749703,10,2,0.03,0.015,0.05,"[0.45501440010498584, 6.934077439956759]"
67,8,4.4236273262705605,10,2,0.03,0.015,0.05,"[0.4931764184787255, -1.8619249168781593]"
67,9,1.1961973050536376,10,2,0.03,0.015,0.05,"[-0.5570341819520852, 2.7222390443289015]"
67,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
67,11,4.66011332243908,10,2,0.03,0.015,0.05,"[0.5054575204482745, 1.8096730650148913]"
67,12,5.368452279342194,10,2,0.03,0.015,0.05,"[-0.21143476678994233, 1.8873236091182761]"
67,13,3.0691444819805893,10,2,0.03,0.015,0.05,"[-0.4999749260566091, -7.93306620421097]"
67,14,0.0961743254614098,10,2,0.03,0.015,0.05,"[0.034575302360238425, -1.0094479323145507]"
67,15,1.5640493751129854,10,2,0.03,0.015,0.05,"[2.4258818545996093, -1.0037391526313542]"
67,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
67,17,3.6695063594459105,10,2,0.03,0.015,0.05,"[0.9622422254731129, -1.885261175265839]"
67,18,5.919058208884286,10,2,0.03,0.015,0.05,"[1.0038345283134618, -1.2773214632716687]"
67,19,5.39117731101126,10,2,0.03,0.015,0.05,"[-2.8187072296933913, 0.25590782770956366]"
67,20,3.5376115065748284,10,2,0.03,0.015,0.05,"[-0.5764938387500349, 0.9626571528702357]"
68,1,4.842204289299706,10,2,0.03,0.015,0.05,"[5.583707592770857, -5.9311984414878935]"
68,2,1.402909305779136,10,2,0.03,0.015,0.05,"[-0.747763513033032, 0.5046243682414229]"
68,3,5.363916059774921,10,2,0.03,0.015,0.05,"[2.2927666198173293, -1.6184976977677223]"
68,4,0.08469479427658011,10,2,0.03,0.015,0.05,"[-0.1419781599232124, 2.0037924531810773]"
68,5,2.1820507606008945,10,2,0.03,0.015,0.05,"[-6.402636341595816, 5.35730323820772]"
68,6,1.4847824671767555,10,2,0.03,0.015,0.05,"[-5.678492848302744, 0.5175878482907308]"
68,7,3.099096109702415,10,2,0.03,0.015,0.05,"[0.427590114723742, 6.935689425311285]"
68,8,4.411277295552432,10,2,0.03,0.015,0.05,"[-0.46542082997133605, -1.5771595480848575]"
68,9,1.087490746473648,10,2,0.03,0.015,0.05,"[2.877767386915, 3.224692056087193]"
68,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
68,11,4.667581763128466,10,2,0.03,0.015,0.05,"[1.4204282035102693, 1.2805774911659]"
68,12,5.453097331158941,10,2,0.03,0.015,0.05,"[-0.6477007679465885, 2.211756450163186]"
68,13,3.0727635380161855,10,2,0.03,0.015,0.05,"[-0.4700738686162964, -7.934786583076832]"
68,14,0.09637563231768542,10,2,0.03,0.015,0.05,"[0.04575165202867382, -1.0084329908869663]"
68,15,1.5670357649364814,10,2,0.03,0.015,0.05,"[3.4403304579125358, -0.8475916574978157]"
68,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
68,17,3.6617915868586675,10,2,0.03,0.015,0.05,"[0.9068649520609515, -1.9152569201885399]"
68,18,5.8427301795979005,10,2,0.03,0.015,0.05,"[1.3856915090845625, -1.5369456129690704]"
68,19,5.4465725221798,10,2,0.03,0.015,0.05,"[-4.465680232107991, 0.07131708752120858]"
68,20,3.6065166869851732,10,2,0.03,0.015,0.05,"[8.063127568286049, -2.7013151163979217]"
69,1,4.638047178001159,10,2,0.03,0.015,0.05,"[4.592121773697237, -6.060649449255692]"
69,2,1.4094177066359599,10,2,0.03,0.015,0.05,"[-8.396097003997298, 2.520933375946555]"
69,3,5.3831824429721635,10,2,0.03,0.015,0.05,"[0.4231970118153212, -0.3871305359988355]"
69,4,0.0848482482336037,10,2,0.03,0.015,0.05,"[-0.057384584901623015, 1.0073769138276063]"
69,5,1.9968760967366475,10,2,0.03,0.015,0.05,"[-3.5948838530369684, 5.986376105469489]"
69,6,1.4841344545957522,10,2,0.03,0.015,0.05,"[-5.672720044062672, 0.5250694572269623]"
69,7,3.101318372545726,10,2,0.03,0.015,0.05,"[0.4012990858873877, 6.937154371657922]"
69,8,4.403468515945049,10,2,0.03,0.015,0.05,"[-0.4214318789303717, -1.3253697167846354]"
69,9,0.9558904706762532,10,2,0.03,0.015,0.05,"[5.3910726621339835, 2.965255953944265]"
69,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
69,11,4.670554384404286,10,2,0.03,0.015,0.05,"[1.3740942154748543, 1.0213393358527156]"
69,12,5.538947267904696,10,2,0.03,0.015,0.05,"[-0.9593403107110596, 2.4415033256914143]"
69,13,3.0763234319524795,10,2,0.03,0.015,0.05,"[-0.4415624802148699, -7.936343472417747]"
69,14,0.09623086016518179,10,2,0.03,0.015,0.05,"[-0.02736189303071157, -0.010974367424765319]"
69,15,1.5521770317768322,10,2,0.03,0.015,0.05,"[-13.0036921006581, 4.581903978781625]"
69,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
69,17,3.7305491035013256,10,2,0.03,0.015,0.05,"[17.991873984454042, -9.776205524965945]"
69,18,5.763479657510265,10,2,0.03,0.015,0.05,"[1.6367518163000234, -1.705899048857944]"
69,19,5.534520540548888,10,2,0.03,0.015,0.05,"[-6.767264017450152, -0.6917638037564018]"
69,20,3.695630661524678,10,2,0.03,0.015,0.05,"[16.81350648764755, -4.896331214291621]"
70,1,4.441265440530508,10,2,0.03,0.015,0.05,"[2.6842908626743096, -6.399680358898358]"
70,2,1.4151513668571565,10,2,0.03,0.015,0.05,"[-16.85598358852103, 4.63353393716811]"
70,3,5.424442819997417,10,2,0.03,0.015,0.05,"[-1.2498937590901296, -0.11872472158682967]"
70,4,0.08520408158858706,10,2,0.03,0.015,0.05,"[-0.16466367264474258, 2.0017345645747753]"
70,5,1.8303707866344663,10,2,0.03,0.015,0.05,"[-1.7208202579489367, 6.131866255778078]"
70,6,1.4758615538888131,10,2,0.03,0.015,0.05,"[-21.92512968661415, 5.834104522889248]"
70,7,3.10327955194425,10,2,0.03,0.015,0.05,"[0.3763395906304652, 6.938472751996379]"
70,8,4.403872664645192,10,2,0.03,0.015,0.05,"[0.624269970450205, -1.1021639228526041]"
70,9,0.7813367583798456,10,2,0.03,0.015,0.05,"[8.4887180502607, 3.165698790765788]"
70,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
70,11,4.6733768928031,10,2,0.03,0.015,0.05,"[0.3749691545690965, 1.0631617302134657]"
70,12,5.618811043344535,10,2,0.03,0.015,0.05,"[-0.5764671879128933, 3.3998713818895254]"
70,13,3.0797900701855347,10,2,0.03,0.015,0.05,"[-0.41464331970347246, -7.9377388948928065]"
70,14,0.09609096643609094,10,2,0.03,0.015,0.05,"[0.06872051352405606, -1.0063477502066434]"
70,15,1.5371977722272399,10,2,0.03,0.015,0.05,"[-10.996129724360962, 4.688776774461914]"
70,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
70,17,3.786184881050237,10,2,0.03,0.015,0.05,"[22.2428438571942, -11.063167558129663]"
70,18,5.684375270282141,10,2,0.03,0.015,0.05,"[1.1401271428404804, -2.57386444777152]"
70,19,5.642436711519859,10,2,0.03,0.015,0.05,"[-8.0494867921814, -0.8253800169907208]"
70,20,3.76949402591561,10,2,0.03,0.015,0.05,"[20.741087635291688, -5.076808985935031]"
71,1,4.237398677807791,10,2,0.03,0.015,0.05,"[-0.24222557950775325, -6.471571540203108]"
71,2,1.424143304491849,10,2,0.03,0.015,0.05,"[-12.303464025687642, 3.214119904481066]"
71,3,5.487888053205888,10,2,0.03,0.015,0.05,"[-2.7935816656447106, 0.2835981661247331]"
71,4,0.08579887709184675,10,2,0.03,0.015,0.05,"[-0.17523128848301894, 2.000775473176759]"
71,5,1.65392803949522,10,2,0.03,0.015,0.05,"[-0.7543209692175168, 6.388535546659668]"
71,6,1.4771909121727789,10,2,0.03,0.015,0.05,"[-19.73143420734342, 4.181066040273748]"
71,7,3.10436445656644,10,2,0.03,0.015,0.05,"[0.2938665114609762, 5.9413908856176825]"
71,8,4.4042586204823015,10,2,0.03,0.015,0.05,"[-0.3285151617720814, -0.798518583984773]"
71,9,0.5632058622941081,10,2,0.03,0.015,0.05,"[11.251993505454362, 3.2007916378954775]"
71,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
71,11,4.668577603545293,10,2,0.03,0.015,0.05,"[1.2814174167180608, 0.4952410007068977]"
71,12,5.686258669613121,10,2,0.03,0.015,0.05,"[-0.5679256159391528, 3.3931067574943015]"
71,13,3.0825447859258066,10,2,0.03,0.015,0.05,"[-0.35288007189176085, -6.939648066751527]"
71,14,0.09581518036715231,10,2,0.03,0.015,0.05,"[0.07956264682407976, -1.0053622368758042]"
71,15,1.532495625900136,10,2,0.03,0.015,0.05,"[-8.78286665945059, 3.340414845643636]"
71,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
71,17,3.8225946315819934,10,2,0.03,0.015,0.05,"[16.85519917303315, -7.587900123170385]"
71,18,5.607915183143595,10,2,0.03,0.015,0.05,"[1.1930337975784155, -2.6125686346279906]"
71,19,5.75466653744852,10,2,0.03,0.015,0.05,"[-9.021956362342092, -0.9297391684573881]"
71,20,3.8186593693347555,10,2,0.03,0.015,0.05,"[15.649674850092385, -2.9831423172071965]"
72,1,4.02921979469004,10,2,0.03,0.015,0.05,"[-2.1282446703986224, -5.93333815902902]"
72,2,1.4417568848007414,10,2,0.03,0.015,0.05,"[-9.08520873575167, 1.2050123027924826]"
72,3,5.571225611076917,10,2,0.03,0.015,0.05,"[-4.134424474949633, 0.7540504546203977]"
72,4,0.0865776625204,10,2,0.03,0.015,0.05,"[-0.18482509466405617, 1.9999037377528026]"
72,5,1.4898042504593105,10,2,0.03,0.015,0.05,"[1.1315227360935296, 6.014241716893437]"
72,6,1.4967694524794934,10,2,0.03,0.015,0.05,"[-16.17742652368175, 0.9308244002786239]"
72,7,3.105110834008896,10,2,0.03,0.015,0.05,"[0.2748201864532547, 5.9422821781997754]"
72,8,4.411519526131086,10,2,0.03,0.015,0.05,"[0.7164532836857669, -0.587392279157406]"
72,9,0.3121700903814071,10,2,0.03,0.015,0.05,"[13.538119306094169, 3.0733234086652175]"
72,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
72,11,4.664016202013429,10,2,0.03,0.015,0.05,"[0.2823769815882722, 0.539038363363602]"
72,12,5.747760721317916,10,2,0.03,0.015,0.05,"[-1.130028871174325, 2.5660396922244857]"
72,13,3.0852969996366606,10,2,0.03,0.015,0.05,"[-0.3310861097473463, -6.940697996321596]"
72,14,0.09543224396781391,10,2,0.03,0.015,0.05,"[0.08953763997080344, -1.0044539394314214]"
72,15,1.5431380483305737,10,2,0.03,0.015,0.05,"[-3.862844807970089, 1.0070468453083379]"
72,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
72,17,3.845823197513413,10,2,0.03,0.015,0.05,"[13.630677924065775, -5.855736562774041]"
72,18,5.547017953304977,10,2,0.03,0.015,0.05,"[1.640235122533948, -1.7059876117819357]"
72,19,5.8777430202705325,10,2,0.03,0.015,0.05,"[-9.623518735240006, -1.0051071789803103]"
72,20,3.8604963096865714,10,2,0.03,0.015,0.05,"[12.151950971280886, 0.263194511465656]"
73,1,3.823740463335652,10,2,0.03,0.015,0.05,"[-2.90382072576368, -5.302084024512361]"
73,2,1.4796332630178846,10,2,0.03,0.015,0.05,"[-5.4717595271407555, -2.2029740880796993]"
73,3,5.668282546387376,10,2,0.03,0.015,0.05,"[-5.492072578463274, 0.2385825098983645]"
73,4,0.08715107394773325,10,2,0.03,0.015,0.05,"[-0.09835555152452713, 1.0036492431033466]"
73,5,1.366656627096276,10,2,0.03,0.015,0.05,"[3.5342823764237465, 4.525863626012693]"
73,6,1.524599521408013,10,2,0.03,0.015,0.05,"[-12.84665247477541, -0.7542116372995906]"
73,7,3.105532022827833,10,2,0.03,0.015,0.05,"[0.25771289972807665, 5.943053284734582]"
73,8,4.421445859984649,10,2,0.03,0.015,0.05,"[0.7598099522036144, -0.34695080087734453]"
73,9,0.05103289748128881,10,2,0.03,0.015,0.05,"[15.200112344973748, 2.8459958247289734]"
73,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
73,11,4.656450574136706,10,2,0.03,0.015,0.05,"[0.23862590307788345, 0.29104156292596883]"
73,12,5.795551499726352,10,2,0.03,0.015,0.05,"[-0.9687824449979949, 2.447035047395744]"
73,13,3.087985968136379,10,2,0.03,0.015,0.05,"[-0.31129391415622365, -6.941616790423055]"
73,14,0.09488706998960961,10,2,0.03,0.015,0.05,"[0.01131475892015743, -0.007444494859889517]"
73,15,1.5642720496153295,10,2,0.03,0.015,0.05,"[1.1233669209200148, -1.2784828272327502]"
73,16,1.7743443480313337,10,2,0.03,0.015,0.05,"[0, 0]"
73,17,3.8631349401829103,10,2,0.03,0.015,0.05,"[10.720638073380528, -3.469309551914847]"
73,18,5.497999028247229,10,2,0.03,0.015,0.05,"[1.4373192481982286, -1.5635910683869412]"
73,19,6.002969287056022,10,2,0.03,0.015,0.05,"[-9.233182167465234, -0.2703525800500586]"
73,20,3.88528753407924,10,2,0.03,0.015,0.05,"[8.168279633318098, 2.6128113439500424]"
74,1,3.7615104266690054,10,2,0.03,0.015,0.05,"[4.219859714797025, -8.476010421337797]"
74,2,1.5210547698900512,10,2,0.03,0.015,0.05,"[-2.8068422820738927, -3.279409297267293]"
74,3,5.7746566905446715,10,2,0.03,0.015,0.05,"[-6.825831353967162, 10.254078230991666]"
74,4,0.08816663241856659,10,2,0.03,0.015,0.05,"[-0.20027980644134757, 1.9984974658511945]"
74,5,1.2473303838818075,10,2,0.03,0.015,0.05,"[5.094486363354768, 3.5092125971526045]"
74,6,1.5564182923170922,10,2,0.03,0.015,0.05,"[-10.169222886505516, -1.647680297021438]"
74,7,3.1056473889664655,10,2,0.03,0.015,0.05,"[0.24275291744923777, 5.94370517103501]"
74,8,4.430934889261335,10,2,0.03,0.015,0.05,"[-0.19816380980465365, -0.06009496373309986]"
74,9,6.089210910316224,10,2,0.03,0.015,0.05,"[16.15557618966731, 2.626424879715671]"
74,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
74,11,4.643819956890041,10,2,0.03,0.015,0.05,"[1.1588163859430702, -0.2176578543599348]"
74,12,5.828896622841733,10,2,0.03,0.015,0.05,"[-0.7303623078254411, 2.270847658641671]"
74,13,3.0905577042980017,10,2,0.03,0.015,0.05,"[-0.2937657156432181, -6.942403170642709]"
74,14,0.09436026639326145,10,2,0.03,0.015,0.05,"[0.10605950615322612, -1.0029460934883119]"
74,15,1.59618318838407,10,2,0.03,0.015,0.05,"[3.808639180192177, -1.9004466017903496]"
74,16,1.6896376228074281,10,2,0.03,0.015,0.05,"[-8.152409606444344, 3.3389453628988406]"
