,NumClusters,StdHeading
0,30,0.7740707291249338
1,30,0.7817517085735074
2,30,0.7817517085735074
3,30,0.7817517085735074
4,30,0.7817517085735074
5,30,0.7817517085735074
6,30,0.7817517085735074
7,30,0.7817517085735074
8,30,0.7817517085735074
9,30,0.7817517085735074
10,30,0.7817517085735074
11,30,0.7817517085735074
12,30,0.7715586980360601
13,30,0.7715586980360601
14,30,0.7715586980360601
15,30,0.7715586980360601
16,29,0.7702100731377273
17,30,0.7702100731377273
18,30,0.7659049709806669
19,30,0.7659049709806669
20,30,0.7659049709806669
21,30,0.7659049709806669
22,30,0.7659049709806669
23,30,0.7659049709806669
24,29,0.7672729623701816
25,30,0.7672729623701816
26,30,0.7672729623701816
27,30,0.7672729623701816
28,29,0.769733726766229
29,30,0.769733726766229
30,30,0.769733726766229
31,30,0.769733726766229
32,30,0.7794310724878092
33,30,0.7794310724878092
34,30,0.7794310724878092
35,30,0.7794310724878092
36,30,0.7794310724878092
37,28,0.762907914432789
38,30,0.7635545506065419
39,30,0.7635545506065419
40,30,0.7635545506065419
41,30,0.7635545506065419
42,30,0.7635545506065419
43,30,0.7635545506065419
44,30,0.7635545506065419
45,30,0.7635545506065419
46,30,0.7635545506065419
47,30,0.7635545506065419
48,30,0.7635545506065419
49,30,0.7635545506065419
50,30,0.7553770990500662
51,30,0.7472660887325551
52,29,0.7393569864096579
53,30,0.7393569864096579
54,30,0.7393569864096579
55,30,0.7393569864096579
56,30,0.7393569864096579
57,29,0.7374920096730976
58,30,0.7374920096730976
59,30,0.7374920096730976
60,30,0.7374920096730976
61,30,0.7428457565405628
62,30,0.7466964006946607
63,30,0.7466964006946607
64,30,0.7466964006946607
65,30,0.7746872099840888
66,30,0.7746872099840888
67,30,0.7746872099840888
68,30,0.7880579873625432
69,30,0.7880579873625432
70,30,0.7880579873625432
71,30,0.7880579873625432
72,30,0.7880579873625432
73,30,0.7880579873625432
74,30,0.7880579873625432
75,30,0.7880579873625432
76,30,0.7993147258553455
77,30,0.7993147258553455
78,30,0.7993147258553455
79,30,0.7993147258553455
80,30,0.8157349274646188
81,30,0.8157349274646188
82,30,0.8157349274646188
83,30,0.8157349274646188
84,30,0.8347260502494952
85,30,0.8347260502494952
86,30,0.8462492610244411
87,30,0.8462126033853634
88,30,0.8462126033853634
89,30,0.8530087477944993
90,30,0.8530087477944993
91,30,0.8530087477944993
92,30,0.8530087477944993
93,29,0.85476341018577
94,30,0.8550805158486764
95,29,0.8471651626783218
96,30,0.8471651626783218
97,29,0.8471856554857536
98,30,0.8471856554857536
99,30,0.8471856554857536
100,30,0.8540313872819204
101,30,0.8512443953402105
102,30,0.8512443953402105
103,30,0.8512443953402105
104,30,0.8512443953402105
105,30,0.8512443953402105
106,30,0.8512443953402105
107,30,0.8512443953402105
108,30,0.8512443953402105
109,30,0.8512443953402105
110,30,0.8512443953402105
111,30,0.8513146707962482
112,30,0.8513146707962482
113,30,0.8513146707962482
114,29,0.85138682680444
115,29,0.8534137714311427
116,29,0.8527578420970775
117,29,0.8519472742627119
118,30,0.8361088526048746
119,30,0.8361088526048746
120,30,0.8361088526048746
121,30,0.8226820081898613
122,30,0.8229965386730518
123,30,0.8232520737299038
124,30,0.8234315894689525
125,29,0.8367610482702984
126,30,0.8351663062556236
127,30,0.8344982535137129
128,30,0.8340755227654267
129,30,0.8338664708545561
130,30,0.8336183574726822
131,30,0.8333514393894407
132,30,0.8330860841900184
133,30,0.8328411977480459
134,30,0.8326329585782803
135,30,0.8324739301484121
136,30,0.832372549356005
137,30,0.8323329358592452
138,29,0.829316119375011
139,30,0.829395484521953
140,30,0.8295244533761661
141,30,0.8311192821901222
142,30,0.831305674675117
143,30,0.83150256684402
144,30,0.8316954395307378
145,30,0.8318704535383733
146,29,0.8144679535034053
147,30,0.8146392938546275
148,29,0.8148365711548486
149,29,0.8143518226667479
150,30,0.8143324786252776
151,30,0.8142743769297179
152,30,0.8141835838880421
153,30,0.8322190037485753
154,29,0.8343111537651557
155,29,0.835934110994849
156,30,0.8360631025264089
157,30,0.8567226036589075
