Step,AgentID,Angle,NeighborInfo,run
1,1,0.5832618610454076,"[0.3, 0.25, 0.3, 0.5832618610454076, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.763533847820583,"[0.3, 0.25, 0.3, 0.7845027987779108, 0.4806168578021542, 0.490443254309211, 0.362196474510149, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.8229517546680556,"[0.3, 0.25, 0.3, 0.8229517546680556, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.7142265301083021,"[0.3, 0.25, 0.3, 0.7142265301083021, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.1798487869521225,"[0.3, 0.25, 0.3, 0.19882460520105974, 0.5155376504836318, 0.5094541579338193, 0.046440155420634004, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.39491565052829786,"[0.3, 0.25, 0.3, 0.39491565052829786, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.30247253093843823,"[0.3, 0.25, 0.3, 0.2674705996003697, 0.507933180940075, 0.48221972619371645, 0.8017854168888879, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.3648112650519677,"[0.3, 0.25, 0.3, 0.3648112650519677, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.5387536263595514,"[0.3, 0.25, 0.3, 0.5434680198791164, 0.4782931248783683, 0.5281986149728604, 0.08864681672080617, 0.8668283242183294, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0
1,10,0.1902400494682111,"[0.3, 0.25, 0.3, 0.260923743081544, 0.4902578797844518, 0.5149359378794838, 0.322915430869907, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.1609949340975985,"[0.3, 0.25, 0.3, 0.1609949340975985, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.19307022518968084,"[0.3, 0.25, 0.3, 0.19307022518968084, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.6916951744025236,"[0.3, 0.25, 0.3, 0.6916951744025236, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.9374946582964548,"[0.3, 0.25, 0.3, 0.9374946582964548, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.43478693701669235,"[0.3, 0.25, 0.3, 0.43299568161301766, 0.48934402891890577, 0.483895976189014, 0.717867095061691, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,0.7088391067739719,"[0.3, 0.25, 0.3, 0.717867095061691, 0.5049648832875563, 0.5030008504404125, 0.43478693701669235, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,0.030327764474808745,"[0.3, 0.25, 0.3, 0.030327764474808745, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,18,0.16491936482005762,"[0.3, 0.25, 0.3, 0.16491936482005762, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,0.024554495592823116,"[0.3, 0.25, 0.3, 0.024554495592823116, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,0.4502329612752531,"[0.3, 0.25, 0.3, 0.4502329612752531, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,21,0.7315319592725761,"[0.3, 0.25, 0.3, 0.7224963014675582, 0.4952758707639233, 0.5124008809523463, 0.8017854168888879, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,0.6911732556258977,"[0.3, 0.25, 0.3, 0.6911732556258977, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
