Step,AgentID,Angle,NeighborInfo,run
1,1,0.7208955930449897,"[0.9, 0.25, 0.9, 0.7348200170546908, 0.5188112170733834, 0.48569963978002656, 0.25425947782414154, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.2562088542354877,"[0.9, 0.25, 0.9, 0.2562088542354877, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.6406886362275203,"[0.9, 0.25, 0.9, 0.6380985791844958, 0.5168758821628495, 0.4886419578792812, 0.12823633834541479, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.01817948104958888,"[0.9, 0.25, 0.9, 0.007600755554671042, 0.4952953889575091, 0.4771397501224967, 0.02874898938966614, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.17731007669757184,"[0.9, 0.25, 0.9, 0.17743168481119911, 0.4815098880260946, 0.5038197413254688, 0.7355078231333672, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.8202958154173633,"[0.9, 0.25, 0.9, 0.8202958154173633, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.5622142547141397,"[0.9, 0.25, 0.9, 0.5622142547141397, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.41983111459735667,"[0.9, 0.25, 0.9, 0.41983111459735667, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.29358222047935356,"[0.9, 0.25, 0.9, 0.29358222047935356, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.6354221117984593,"[0.9, 0.25, 0.9, 0.6552162133892547, 0.48788857571170063, 0.4837357580380546, 0.11335099567447189, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.7724853360520422,"[0.9, 0.25, 0.9, 0.7724853360520422, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.29341750609610856,"[0.9, 0.25, 0.9, 0.27414301031935623, 0.5096067672726047, 0.4843468865986576, 0.6966316572096058, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.6218907670514783,"[0.9, 0.25, 0.9, 0.6085011933998097, 0.5191665096408412, 0.5094462167040377, 0.6966316572096058, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.47467258905711524,"[0.9, 0.25, 0.9, 0.47467258905711524, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.7355078231333672,"[0.9, 0.25, 0.9, 0.7355078231333672, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,0.9686020288121873,"[0.9, 0.25, 0.9, 0.9686020288121873, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,0.4512774292334595,"[0.9, 0.25, 0.9, 0.45187150402470894, 0.5152881273064238, 0.4961303665076518, 0.16729670142502098, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
