Step,AgentID,Angle,NeighborInfo,run
1,1,0.17252118265733163,"[0.1, 0.05, 0.3, 0.17252118265733163, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.8956126034413665,"[0.1, 0.05, 0.3, 0.8956126034413665, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.1231517397083399,"[0.1, 0.05, 0.3, 0.1231517397083399, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.3852806561126068,"[0.1, 0.05, 0.3, 0.3852806561126068, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.1445067791963523,"[0.1, 0.05, 0.3, 0.1445067791963523, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.15672012334133414,"[0.1, 0.05, 0.3, 0.15672012334133414, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.3607729581460497,"[0.1, 0.05, 0.3, 0.3607729581460497, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.4978429602439483,"[0.1, 0.05, 0.3, 0.4978429602439483, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.9175624635560263,"[0.1, 0.05, 0.3, 0.9175624635560263, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.7878593273306963,"[0.1, 0.05, 0.3, 0.7878593273306963, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.9841825733707518,"[0.1, 0.05, 0.3, 0.9841825733707518, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.8455322238468373,"[0.1, 0.05, 0.3, 0.8455322238468373, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.23576251440389792,"[0.1, 0.05, 0.3, 0.23576251440389792, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.32842197641014537,"[0.1, 0.05, 0.3, 0.32842197641014537, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.4653394397971924,"[0.1, 0.05, 0.3, 0.4653394397971924, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,0.7518059652130583,"[0.1, 0.05, 0.3, 0.7518059652130583, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,0.14802296171756488,"[0.1, 0.05, 0.3, 0.14802296171756488, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,18,0.40460575068109633,"[0.1, 0.05, 0.3, 0.40460575068109633, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,0.17223081569724463,"[0.1, 0.05, 0.3, 0.17223081569724463, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,0.9818466297663201,"[0.1, 0.05, 0.3, 0.9818466297663201, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,21,0.5217503496253744,"[0.1, 0.05, 0.3, 0.5217503496253744, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,0.6452950316929297,"[0.1, 0.05, 0.3, 0.6452950316929297, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,23,0.6007828038068992,"[0.1, 0.05, 0.3, 0.6007828038068992, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,24,0.4434313246969883,"[0.1, 0.05, 0.3, 0.4434313246969883, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,25,0.10491018065692292,"[0.1, 0.05, 0.3, 0.10491018065692292, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,26,0.8343839211139583,"[0.1, 0.05, 0.3, 0.8343839211139583, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,27,0.31758719895118004,"[0.1, 0.05, 0.3, 0.31758719895118004, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,28,0.3966256276064219,"[0.1, 0.05, 0.3, 0.3966256276064219, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,29,0.11103608160025982,"[0.1, 0.05, 0.3, 0.11103608160025982, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,30,0.2909626318435028,"[0.1, 0.05, 0.3, 0.2909626318435028, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,31,0.27465434176823195,"[0.1, 0.05, 0.3, 0.27465434176823195, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,32,0.007192819138735025,"[0.1, 0.05, 0.3, 0.007192819138735025, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,33,0.9600898177187729,"[0.1, 0.05, 0.3, 0.9600898177187729, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,34,0.6192754007249974,"[0.1, 0.05, 0.3, 0.6192754007249974, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,35,0.08274536763319709,"[0.1, 0.05, 0.3, 0.08274536763319709, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,36,0.03583984813223365,"[0.1, 0.05, 0.3, 0.03583984813223365, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,37,0.9749158973157779,"[0.1, 0.05, 0.3, 0.9749158973157779, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,38,0.251720857235485,"[0.1, 0.05, 0.3, 0.251720857235485, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,39,0.40614470926054735,"[0.1, 0.05, 0.3, 0.40614470926054735, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,40,0.35989928992626374,"[0.1, 0.05, 0.3, 0.35989928992626374, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,1,0.17252118265733163,"[0.1, 0.05, 0.3, 0.17252118265733163, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,2,0.8956126034413665,"[0.1, 0.05, 0.3, 0.8956126034413665, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,3,0.1231517397083399,"[0.1, 0.05, 0.3, 0.1231517397083399, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,4,0.3852806561126068,"[0.1, 0.05, 0.3, 0.3852806561126068, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,5,0.1445067791963523,"[0.1, 0.05, 0.3, 0.1445067791963523, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,6,0.15672012334133414,"[0.1, 0.05, 0.3, 0.15672012334133414, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,7,0.3607729581460497,"[0.1, 0.05, 0.3, 0.3607729581460497, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,8,0.4978429602439483,"[0.1, 0.05, 0.3, 0.4978429602439483, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,9,0.9175624635560263,"[0.1, 0.05, 0.3, 0.9175624635560263, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,10,0.7878593273306963,"[0.1, 0.05, 0.3, 0.7878593273306963, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,11,0.9841825733707518,"[0.1, 0.05, 0.3, 0.9841825733707518, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,12,0.8455322238468373,"[0.1, 0.05, 0.3, 0.8455322238468373, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,13,0.23576251440389792,"[0.1, 0.05, 0.3, 0.23576251440389792, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,14,0.32842197641014537,"[0.1, 0.05, 0.3, 0.32842197641014537, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,15,0.4653394397971924,"[0.1, 0.05, 0.3, 0.4653394397971924, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,16,0.7518059652130583,"[0.1, 0.05, 0.3, 0.7518059652130583, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,17,0.14802296171756488,"[0.1, 0.05, 0.3, 0.14802296171756488, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,18,0.40460575068109633,"[0.1, 0.05, 0.3, 0.40460575068109633, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,19,0.17223081569724463,"[0.1, 0.05, 0.3, 0.17223081569724463, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,20,0.9818466297663201,"[0.1, 0.05, 0.3, 0.9818466297663201, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,21,0.5217503496253744,"[0.1, 0.05, 0.3, 0.5217503496253744, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,22,0.6452950316929297,"[0.1, 0.05, 0.3, 0.6452950316929297, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,23,0.6007828038068992,"[0.1, 0.05, 0.3, 0.6007828038068992, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,24,0.4434313246969883,"[0.1, 0.05, 0.3, 0.4434313246969883, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,25,0.10491018065692292,"[0.1, 0.05, 0.3, 0.10491018065692292, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
