Step,AgentID,Angle,NeighborInfo,run
1,1,0.6008622835419343,"[0.3, 0.25, 0.7, 0.6008622835419343, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.10246794342023831,"[0.3, 0.25, 0.7, 0.10246794342023831, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.04473637108531459,"[0.3, 0.25, 0.7, 0.04682622447375727, 0.5125049017586104, 0.5050024455428103, 0.4362583902491505, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.3539557450663788,"[0.3, 0.25, 0.7, 0.3539557450663788, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.9098357821744991,"[0.3, 0.25, 0.7, 0.9098357821744991, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.016900906131448158,"[0.3, 0.25, 0.7, 0.016900906131448158, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.8215862626664248,"[0.3, 0.25, 0.7, 0.8215862626664248, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.11572652924919913,"[0.3, 0.25, 0.7, 0.11572652924919913, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.9449462161350844,"[0.3, 0.25, 0.7, 0.9449462161350844, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.4521549698226342,"[0.3, 0.25, 0.7, 0.4521549698226342, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.1318258493840136,"[0.3, 0.25, 0.7, 0.13919183425175366, 0.5067490795490514, 0.49801488408821676, 0.9705552326651878, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.10156087480093376,"[0.3, 0.25, 0.7, 0.10156087480093376, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.9435931070314351,"[0.3, 0.25, 0.7, 0.9385576598134566, 0.4859071221628975, 0.48524529088549234, 0.41919075744171047, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.06396391706328315,"[0.3, 0.25, 0.7, 0.05200435213027977, 0.5038104499179755, 0.4892867493360196, 0.2409403227248523, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.7787766709998971,"[0.3, 0.25, 0.7, 0.7787766709998971, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
