Step,AgentID,Angle,NeighborInfo,run
1,1,0.07455061274581386,"[0.3, 0.25, 0.5, 0.07455061274581386, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.5006030604456956,"[0.3, 0.25, 0.5, 0.5006030604456956, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.34739309958245057,"[0.3, 0.25, 0.5, 0.34926310912961384, 0.5197368939350989, 0.5068068375529307, 0.18644330838227213, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.47047925112907407,"[0.3, 0.25, 0.5, 0.47047925112907407, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.8677924376210083,"[0.3, 0.25, 0.5, 0.8677924376210083, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.9256593398253302,"[0.3, 0.25, 0.5, 0.9256593398253302, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.6647446131049702,"[0.3, 0.25, 0.5, 0.6646050241622627, 0.5162612032496665, 0.5077355481248457, 0.4295940143333887, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.3590085324502729,"[0.3, 0.25, 0.5, 0.3590085324502729, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.16620313756693383,"[0.3, 0.25, 0.5, 0.1768900531603858, 0.4994436191026402, 0.4958960916510919, 0.8896271492449485, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.9952196024115773,"[0.3, 0.25, 0.5, 0.9952196024115773, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.23750162434451424,"[0.3, 0.25, 0.5, 0.23750162434451424, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.6954632322622231,"[0.3, 0.25, 0.5, 0.6954632322622231, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
