Step,AgentID,Angle,NeighborInfo,run
1,1,0.852932342856934,"[0.3, 0.25, 0.1, 0.852932342856934, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.8752440799182677,"[0.3, 0.25, 0.1, 0.8752440799182677, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.6326008901974364,"[0.3, 0.25, 0.1, 0.582420523552839, 0.5181825627272544, 0.4925797391310572, 0.9084429575411793, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.96430165427011,"[0.3, 0.25, 0.1, 0.96430165427011, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.8420690409127879,"[0.3, 0.25, 0.1, 0.8420690409127879, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.9692082660828055,"[0.3, 0.25, 0.1, 0.9692082660828055, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.9042260361300294,"[0.3, 0.25, 0.1, 0.9084429575411793, 0.4923896883716003, 0.49781249633416025, 0.6326008901974364, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.729689782777139,"[0.3, 0.25, 0.1, 0.729689782777139, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.20279927766869765,"[0.3, 0.25, 0.1, 0.19918494955653204, 0.4841675635436856, 0.503298184309648, 0.2318942182309783, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.08035153478274437,"[0.3, 0.25, 0.1, 0.08035153478274437, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.12329513068940208,"[0.3, 0.25, 0.1, 0.12329513068940208, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.5989688678172187,"[0.3, 0.25, 0.1, 0.5989688678172187, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.12762198097300617,"[0.3, 0.25, 0.1, 0.2256345366841274, 0.4968413067728107, 0.49799111311910066, 0.9265764802837505, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.8896078457318812,"[0.3, 0.25, 0.1, 0.8896078457318812, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.3016702309363708,"[0.3, 0.25, 0.1, 0.3016702309363708, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,0.8555108070939531,"[0.3, 0.25, 0.1, 0.8555108070939531, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,0.12282926216537,"[0.3, 0.25, 0.1, 0.12282926216537, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,18,0.02423078819813736,"[0.3, 0.25, 0.1, 0.02423078819813736, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,0.4329347841424232,"[0.3, 0.25, 0.1, 0.44057694225756544, 0.4925284420411113, 0.49459933624397356, 0.04028650889961653, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,0.9441122884652273,"[0.3, 0.25, 0.1, 0.9265764802837505, 0.49289212959031603, 0.5119426325864775, 0.12762198097300617, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,21,0.8864868934633174,"[0.3, 0.25, 0.1, 0.8864868934633174, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,0.3521996000511657,"[0.3, 0.25, 0.1, 0.3521996000511657, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,23,0.962963233397043,"[0.3, 0.25, 0.1, 0.9722046813059085, 0.5109250685268203, 0.5065485502046589, 0.3850487872505896, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,24,0.6090401644162096,"[0.3, 0.25, 0.1, 0.6172822827843657, 0.4916755444679793, 0.4835519655632694, 0.9441122884652273, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,25,0.6034008284278638,"[0.3, 0.25, 0.1, 0.6034008284278638, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,26,0.930844095969434,"[0.3, 0.25, 0.1, 0.930844095969434, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,27,0.16915227408253805,"[0.3, 0.25, 0.1, 0.16915227408253805, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,28,0.3043625796731455,"[0.3, 0.25, 0.1, 0.3043625796731455, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,29,0.23163450865037943,"[0.3, 0.25, 0.1, 0.23163450865037943, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,30,0.3556792572245558,"[0.3, 0.25, 0.1, 0.3556792572245558, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,31,0.37637694626281243,"[0.3, 0.25, 0.1, 0.37637694626281243, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,32,0.36956354187241924,"[0.3, 0.25, 0.1, 0.3850487872505896, 0.4923694202925581, 0.5073520964015983, 0.962963233397043, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,33,0.22903907806267856,"[0.3, 0.25, 0.1, 0.2318942182309783, 0.5021703758407822, 0.5008767087896523, 0.20279927766869765, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,34,0.7948988373884125,"[0.3, 0.25, 0.1, 0.7948988373884125, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,35,0.6507351395200416,"[0.3, 0.25, 0.1, 0.6507351395200416, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,36,0.20565560905197955,"[0.3, 0.25, 0.1, 0.2024782996081714, 0.48423473466044553, 0.4943537504925366, 0.9692082660828055, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,37,0.30343095853947494,"[0.3, 0.25, 0.1, 0.30343095853947494, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,38,0.9579815268085774,"[0.3, 0.25, 0.1, 0.9579815268085774, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,39,0.3432733821610777,"[0.3, 0.25, 0.1, 0.3628862471142616, 0.483100375193166, 0.5083531845911095, 0.7948988373884125, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,40,0.05139589669850225,"[0.3, 0.25, 0.1, 0.04028650889961653, 0.5016283718452909, 0.49236460573625224, 0.4329347841424232, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,1,0.852932342856934,"[0.3, 0.25, 0.1, 0.852932342856934, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,2,0.8752440799182677,"[0.3, 0.25, 0.1, 0.8752440799182677, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,3,0.6609221111446882,"[0.3, 0.25, 0.1, 0.6326008901974364, 0.5156974369751978, 0.5139637524861662, 0.9042260361300294, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,4,0.96430165427011,"[0.3, 0.25, 0.1, 0.96430165427011, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,5,0.8420690409127879,"[0.3, 0.25, 0.1, 0.8420690409127879, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,6,0.9775381392651836,"[0.3, 0.25, 0.1, 0.9692082660828055, 0.5020304826726084, 0.5095752923609862, 0.20565560905197955, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,7,0.8847055873322118,"[0.3, 0.25, 0.1, 0.9042260361300294, 0.49640853741990726, 0.47845159085725925, 0.6609221111446882, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,8,0.74191588966156,"[0.3, 0.25, 0.1, 0.729689782777139, 0.5197445768738995, 0.500261164418507, 0.12282926216537, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,9,0.2072638040468554,"[0.3, 0.25, 0.1, 0.20279927766869765, 0.48366762551915754, 0.5009993048488894, 0.22903907806267856, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,10,0.09410877390870734,"[0.3, 0.25, 0.1, 0.08035153478274437, 0.48538121909721454, 0.4826008825150525, 0.8847055873322118, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
