Step,AgentID,Angle,NeighborInfo,run
1,1,0.9641382712916081,"[0.1, 0.25, 0.7, 0.9641382712916081, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.07265008932156183,"[0.1, 0.25, 0.7, 0.07265008932156183, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.8804768747575888,"[0.1, 0.25, 0.7, 0.878751283917383, 0.4738989073466769, 0.49044292611120716, 0.641896245035615, 0.3276580221948881, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0
1,4,0.377757153384755,"[0.1, 0.25, 0.7, 0.377757153384755, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.14889531958268673,"[0.1, 0.25, 0.7, 0.14889531958268673, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.8930909608159677,"[0.1, 0.25, 0.7, 0.8930909608159677, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.951253202878637,"[0.1, 0.25, 0.7, 0.951253202878637, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.5983845993679107,"[0.1, 0.25, 0.7, 0.6087472370127289, 0.4797962384365789, 0.4914296556062766, 0.6023243884739803, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.09423275886035368,"[0.1, 0.25, 0.7, 0.08520640587325948, 0.49854322869057854, 0.47871451931252335, 0.6507894314542432, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.3276580221948881,"[0.1, 0.25, 0.7, 0.3276580221948881, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.7886867916095255,"[0.1, 0.25, 0.7, 0.7885146428030055, 0.4774007340136024, 0.5067509749156192, 0.617507537612068, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.6641069240760274,"[0.1, 0.25, 0.7, 0.6641069240760274, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.617507537612068,"[0.1, 0.25, 0.7, 0.617507537612068, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.012898662391171486,"[0.1, 0.25, 0.7, 0.012898662391171486, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.4056240464648439,"[0.1, 0.25, 0.7, 0.4056240464648439, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,0.36256114309848075,"[0.1, 0.25, 0.7, 0.355952823625378, 0.5162674330046604, 0.49728150758032924, 0.2873116205585198, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,0.12953409786646566,"[0.1, 0.25, 0.7, 0.12953409786646566, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,18,0.6507894314542432,"[0.1, 0.25, 0.7, 0.6507894314542432, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,0.7793666662381786,"[0.1, 0.25, 0.7, 0.7793666662381786, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,0.946274434932354,"[0.1, 0.25, 0.7, 0.946274434932354, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,21,0.929854527641638,"[0.1, 0.25, 0.7, 0.929854527641638, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,0.5033540615155524,"[0.1, 0.25, 0.7, 0.5033540615155524, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,23,0.25947863961689116,"[0.1, 0.25, 0.7, 0.25947863961689116, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,24,0.5026408269644281,"[0.1, 0.25, 0.7, 0.5026408269644281, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
