Step,AgentID,Angle,NeighborInfo,run
1,1,0.6162284376403513,"[0.9, 0.25, 0.3, 0.6184382437445216, 0.5141991171105256, 0.4879617010232681, 0.32035314624907013, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,0.32035314624907013,"[0.9, 0.25, 0.3, 0.32035314624907013, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,0.8682143576169459,"[0.9, 0.25, 0.3, 0.8682143576169459, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,0.9209315400504445,"[0.9, 0.25, 0.3, 0.9209315400504445, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,0.7266712233235606,"[0.9, 0.25, 0.3, 0.7266712233235606, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,0.8072426105059591,"[0.9, 0.25, 0.3, 0.8072426105059591, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,0.14563385765850828,"[0.9, 0.25, 0.3, 0.14563385765850828, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,0.8076379259669291,"[0.9, 0.25, 0.3, 0.8076379259669291, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,0.5765808451789001,"[0.9, 0.25, 0.3, 0.5765808451789001, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,0.24128815251401417,"[0.9, 0.25, 0.3, 0.24128815251401417, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,0.2329760258131596,"[0.9, 0.25, 0.3, 0.2329760258131596, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,0.2751496396762681,"[0.9, 0.25, 0.3, 0.2751496396762681, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,0.6340871681740101,"[0.9, 0.25, 0.3, 0.6365793388981049, 0.5161947040170409, 0.48711937878705197, 0.32035314624907013, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,0.5635108721514775,"[0.9, 0.25, 0.3, 0.5635108721514775, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,0.42184129115172725,"[0.9, 0.25, 0.3, 0.42184129115172725, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,0.38893877544154726,"[0.9, 0.25, 0.3, 0.38893877544154726, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,0.3782729755492737,"[0.9, 0.25, 0.3, 0.3782729755492737, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,18,0.5117177181274067,"[0.9, 0.25, 0.3, 0.5117177181274067, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,0.6170298125005959,"[0.9, 0.25, 0.3, 0.6412852467181054, 0.48882048904478625, 0.4842019832757675, 0.6580884625266575, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,0.10505207790247122,"[0.9, 0.25, 0.3, 0.10505207790247122, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,21,0.4476091253762072,"[0.9, 0.25, 0.3, 0.4476091253762072, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,0.5760542671372804,"[0.9, 0.25, 0.3, 0.5760542671372804, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,23,0.523810306362195,"[0.9, 0.25, 0.3, 0.523810306362195, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,24,0.6580884625266575,"[0.9, 0.25, 0.3, 0.6580884625266575, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,25,0.8423003674721967,"[0.9, 0.25, 0.3, 0.8423003674721967, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,26,0.12284886103828345,"[0.9, 0.25, 0.3, 0.12284886103828345, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,27,0.10135691412847272,"[0.9, 0.25, 0.3, 0.09953843723901713, 0.4867667406583989, 0.5043699505877693, 0.878352902041329, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,28,0.878352902041329,"[0.9, 0.25, 0.3, 0.878352902041329, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,29,0.8775144477612292,"[0.9, 0.25, 0.3, 0.8492368691812946, 0.4809626800239929, 0.502376778554718, 0.10505207790247122, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,30,0.7796519106173003,"[0.9, 0.25, 0.3, 0.7796519106173003, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,31,0.8178321842478061,"[0.9, 0.25, 0.3, 0.8178321842478061, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,32,0.1838661285253183,"[0.9, 0.25, 0.3, 0.1817354963320022, 0.48665669202706635, 0.5087373611347625, 0.523810306362195, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,33,0.16107544341405167,"[0.9, 0.25, 0.3, 0.15936382495593784, 0.48285565117367873, 0.5039211665477369, 0.8076379259669291, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,34,0.8943757826235131,"[0.9, 0.25, 0.3, 0.9184731508460737, 0.5171521062182588, 0.48763811867221213, 0.6580884625266575, 0.6170298125005959, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0
1,35,0.369296624327755,"[0.9, 0.25, 0.3, 0.369296624327755, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,36,0.4823400163202428,"[0.9, 0.25, 0.3, 0.4823400163202428, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,37,0.7444808722438213,"[0.9, 0.25, 0.3, 0.7444808722438213, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,38,0.6297093474811771,"[0.9, 0.25, 0.3, 0.6297093474811771, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,39,0.20032355983278774,"[0.9, 0.25, 0.3, 0.1984578851053591, 0.49600099596395625, 0.497702542032244, 0.1838661285253183, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
1,40,0.5382576620181968,"[0.9, 0.25, 0.3, 0.5382576620181968, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,1,0.5994802088378169,"[0.9, 0.25, 0.3, 0.6162284376403513, 0.4811734123255138, 0.4946717188827374, 0.6340871681740101, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,2,0.3796212160260749,"[0.9, 0.25, 0.3, 0.32035314624907013, 0.5157898304439812, 0.4843547689173683, 0.6340871681740101, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,3,0.8682143576169459,"[0.9, 0.25, 0.3, 0.8682143576169459, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,4,0.9134539332268427,"[0.9, 0.25, 0.3, 0.9209315400504445, 0.5035723031130852, 0.5038412746270572, 0.5994802088378169, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0
2,5,0.7266712233235606,"[0.9, 0.25, 0.3, 0.7266712233235606, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
