Step,AgentID,NormDir,NeighborInfo,run
1,1,[-0.89703063  0.44196838],"[0.5, 0.45, 0.5, -0.7323732467357491, 0.656029126888173, 0.5269160332488529, 0.475557597463502, 0.9901995765400019, -0.13965958119656877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,2,[-0.85873978  0.51241194],"[0.5, 0.45, 0.5, 0.31629376353878613, 0.4868583506165052, 0.5256060717553578, 0.5031463027229889, -0.612724161390671, -0.7902968442604962, -0.9848614598218384, -0.17334331529539151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,[-0.90451978  0.42643167],"[0.5, 0.45, 0.5, -0.24802693747317583, 0.9085406902828055, 0.5454722053573792, 0.5233951480040797, -0.8153802627123798, -0.578925752734399, 0.8305375892808137, 0.5569625775504261, 0.7028007087229704, 0.7113867891790587, 0.0, 0.0, 0.0, 0.0]",0
1,4,[-0.99055931 -0.13708484],"[0.5, 0.45, 0.5, 0.024055220104010955, -0.42746770185823246, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,[-0.8964409  0.4431633],"[0.5, 0.45, 0.5, 0.08904209865004487, 0.4256314720697949, 0.5174106257011016, 0.5129686528601, 0.603611347350027, -0.797278709956741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,[-0.92268826  0.38554686],"[0.5, 0.45, 0.5, -0.5382916843915011, -0.09474354411760921, 0.4918178125548231, 0.5015751803748001, 0.61291441355224, 0.7901493033977275, -0.9835468980204614, 0.18065298058523124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,[-0.88627515  0.46315911],"[0.5, 0.45, 0.5, -0.6958664866725939, -0.15250313859818654, 0.4534284436061596, 0.43408279343469786, 0.3961263415371703, 0.9181960147704722, 0.603611347350027, -0.797278709956741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,[-0.92125314  0.38896356],"[0.5, 0.45, 0.5, 0.7308208666716001, -0.9653031215324694, 0.48955352233056987, 0.5366424925349119, 0.3961263415371703, 0.9181960147704722, -0.9140748395230659, -0.40554554337445425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,[-0.9087422   0.41735791],"[0.5, 0.45, 0.5, 0.5741612594208823, 0.48251530655142716, 0.5139247792426687, 0.49663014516081005, 0.6980354106545801, 0.7160632412519803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,[-0.89820285  0.4395812 ],"[0.5, 0.45, 0.5, -0.5650827121225148, 0.5561799579867637, 0.5130638267383333, 0.520405584747249, -0.612724161390671, -0.7902968442604962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,[-0.87613071  0.48207363],"[0.5, 0.45, 0.5, -0.5370693015770434, -0.33396325359300794, 0.45754010428951464, 0.5000873280349494, 0.7028007087229704, 0.7113867891790587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,[-0.98824292 -0.15289191],"[0.5, 0.45, 0.5, -0.23912918093964342, 0.10782052070068615, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,13,[-0.41266057 -0.91088487],"[0.5, 0.45, 0.5, 0.9892277602633792, -0.13952251443002117, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,[-0.87468187  0.48469745],"[0.5, 0.45, 0.5, 0.7227816794997528, 0.7308160368977761, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,[-0.66777037  0.74436733],"[0.5, 0.45, 0.5, -0.9840547662668615, -0.0019007185369004365, 0.5225140070898302, 0.5173541304126256, -0.8903306160412314, 0.45531461006609625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,[-0.41540329 -0.90963735],"[0.5, 0.45, 0.5, 0.2909216978272797, -0.9900678758607198, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,[-0.91117388  0.41202204],"[0.5, 0.45, 0.5, -0.33263889431044635, -0.8458578076445757, 0.5176274773872221, 0.4843280850832882, -0.9965119301377974, -0.08345042296502488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,18,[-0.4096479  -0.91224371],"[0.5, 0.45, 0.5, 0.2507167749893586, -0.16065655536987333, 0.42661566703840315, 0.49590061034647115, 0.7878832650997155, 0.6158246183580285, 0.6980354106545801, 0.7160632412519803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,[-0.91085265  0.4127317 ],"[0.5, 0.45, 0.5, -0.7931319562846921, 0.5647554812660951, 0.5058533035749494, 0.4689943948499819, 0.7846112410003016, -0.619988064801224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,[-0.40696943 -0.91344178],"[0.5, 0.45, 0.5, -0.5772363996966428, -0.24542294954854027, 0.558181191570435, 0.4381034598958014, -0.14963510722004147, 0.988741288046194, 0.7031877037956423, 0.7110042568301627, -0.8153802627123798, -0.578925752734399, 0.0, 0.0, 0.0, 0.0]",0
1,21,[-0.40951368 -0.91230398],"[0.5, 0.45, 0.5, 0.16393729514613442, -0.2512151846848776, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,[-0.89951728  0.43688518],"[0.5, 0.45, 0.5, -0.9490405294082493, 0.6710156235155535, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,23,[-0.90762104  0.41979047],"[0.5, 0.45, 0.5, -0.39684198587973274, -0.36567026944116776, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,24,[-0.44467626 -0.89569137],"[0.5, 0.45, 0.5, -0.9890736283642836, -0.7022492706725194, 0.5221933822520457, 0.49751992918354654, -0.14963510722004147, 0.988741288046194, 0.7028007087229704, 0.7113867891790587, 0.8305375892808137, 0.5569625775504261, 0.7031877037956423, 0.7110042568301627, -0.9347787484056465, -0.35523047663337287]",0
1,25,[-0.89571408  0.44463051],"[0.5, 0.45, 0.5, -0.5333672499140969, 0.09796623184665365, 0.4969657028359976, 0.4575971731474645, -0.9919610311388517, -0.1265437185400611, 0.61291441355224, 0.7901493033977275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,26,[-0.8999742   0.43594316],"[0.5, 0.45, 0.5, 0.9139240909143473, 0.9375275764086384, 0.5048343461168484, 0.5180323457524763, 0.7878832650997155, 0.6158246183580285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,27,[-0.8981269   0.43973637],"[0.5, 0.45, 0.5, -0.574297118217771, 0.984959647340464, 0.49555621662888083, 0.5290226146430786, 0.8305375892808137, 0.5569625775504261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,28,[-0.88828924  0.45928448],"[0.5, 0.45, 0.5, 0.08635513539059358, -0.06823653610698299, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,29,[-0.99188406 -0.12714564],"[0.5, 0.45, 0.5, -0.6600851623555821, -0.8513834668585609, 0.47202633916629766, 0.4981575580708423, -0.6262130320054968, 0.779651998359834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,30,[-0.99528523  0.09699124],"[0.5, 0.45, 0.5, -0.15900695127577102, -0.9088427143915963, 0.5178555868888747, 0.522963470317428, 0.19526792382344066, -0.9807499364902774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,31,[-0.84252918  0.5386507 ],"[0.5, 0.45, 0.5, -0.4214435192554027, 0.1748910453271797, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,32,[-0.65073879  0.75930167],"[0.5, 0.45, 0.5, -0.7990870001372568, 0.40865267274997574, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,33,[-0.42059628 -0.90724791],"[0.5, 0.45, 0.5, -0.6636210864773586, -0.05557330392159687, 0.48872670061391915, 0.4783634158769547, 0.9970062163628339, 0.07732143644466201, -0.3265899990512088, -0.945166108427366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,34,[-0.73448198  0.67862819],"[0.5, 0.45, 0.5, 0.8752033039033864, 0.8858956180821858, 0.49436971264502594, 0.4827334625957364, -0.9347787484056465, -0.35523047663337287, -0.14963510722004147, 0.988741288046194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,35,[-0.98953328 -0.14430483],"[0.5, 0.45, 0.5, 0.04982846125976104, -0.25026773091573395, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,36,[-0.72510918  0.68863392],"[0.5, 0.45, 0.5, 0.5898719732114108, 0.045746704021106144, 0.42287107781022915, 0.5187426554504356, -0.9855397324575454, -0.1694444916410973, -0.3265899990512088, -0.945166108427366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,37,[-0.88366908  0.46811212],"[0.5, 0.45, 0.5, -0.722825986522033, 0.7850505376557837, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,38,[-0.9945344  -0.10440939],"[0.5, 0.45, 0.5, -0.6061793865001652, -0.7745133395981818, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,39,[-0.72514886  0.68859214],"[0.5, 0.45, 0.5, 0.9018831946645609, 0.6048072901610098, 0.4625196352751104, 0.5121685872731252, -0.4217119154668313, 0.906729871766281, -0.809051944569586, -0.5877371444686575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,40,[-0.88406662  0.46736089],"[0.5, 0.45, 0.5, 0.0575496612336015, -0.6770295235072656, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,1,[-0.89703063  0.44196838],"[0.5, 0.45, 0.5, -0.7198032246491347, 0.6941781599738696, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,2,[-0.85873978  0.51241194],"[0.5, 0.45, 0.5, 0.61291441355224, 0.7901493033977275, 0.47497539763275837, 0.5090668944616115, -0.9919610311388517, -0.1265437185400611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,3,[-0.90451978  0.42643167],"[0.5, 0.45, 0.5, -0.14963510722004145, 0.9887412880461939, 0.4627062288982024, 0.45233875537175094, -0.809051944569586, -0.5877371444686575, 0.7031877037956423, 0.7110042568301627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,4,[-0.99055931 -0.13708484],"[0.5, 0.45, 0.5, 0.024055220104010955, -0.42746770185823246, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,5,[-0.8964409  0.4431633],"[0.5, 0.45, 0.5, 0.3961263415371703, 0.9181960147704722, 0.5285833371619553, 0.4915482300742309, -0.9140748395230659, -0.40554554337445425, 0.6338924091908906, -0.7734212394097854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,6,[-0.92268826  0.38554686],"[0.5, 0.45, 0.5, -0.9919610311388516, -0.12654371854006108, 0.5255914747091093, 0.5293708930785647, -0.9999068299062737, 0.013650329914926209, 0.4344785781085916, 0.9006821665630649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
2,7,[-0.88627515  0.46315911],"[0.5, 0.45, 0.5, -0.9140748395230658, -0.4055455433744542, 0.5062038716796511, 0.5018716000789012, 0.4920504242474804, 0.8705667004876045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
