Step,AgentID,NormDir,NeighborInfo,run
1,1,[-0.12492355 -0.99216637],"[0.9, 0.65, 0.9, 0.7278887741088573, 0.35411611756465255, 0.49075548155896503, 0.48724225787187425, 0.7902128569446737, -0.6128324736168415, 0.7584199534258869, -0.6517661959978253, -0.43587459263027284, -0.9000074108024854, 0.0, 0.0, 0.0, 0.0]",0
1,2,[ 0.81076121 -0.58537702],"[0.9, 0.65, 0.9, 0.6811911729116893, 0.1394563349704101, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,[-0.60680583 -0.7948501 ],"[0.9, 0.65, 0.9, -0.21353280186739387, 0.6377392951183452, 0.4793689783463442, 0.49665077462139107, -0.4170697259512483, -0.9088744928178755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,4,[-0.66976147 -0.7425763 ],"[0.9, 0.65, 0.9, 0.17074934724140833, 0.4727632083163007, 0.501155541457037, 0.5430653078722643, 0.8976733078532961, -0.44066158485590884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,[-0.14309728 -0.98970863],"[0.9, 0.65, 0.9, 0.6142567073981275, -0.4847829854435113, 0.46224843339772975, 0.46204528019203833, -0.4584194170327903, 0.8887359777162825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,[ 0.08753995 -0.99616101],"[0.9, 0.65, 0.9, -0.423627772284221, -0.9231657267863975, 0.5009844752093934, 0.5414379101378781, -0.4584194170327903, 0.8887359777162825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,[-0.76969868 -0.63840735],"[0.9, 0.65, 0.9, 0.12116348417642109, -0.12042351400751161, 0.3983357342702023, 0.5240849151312061, 0.7584199534258869, -0.6517661959978253, 0.9363134498593328, 0.3511653792908902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,[ 0.82653497 -0.56288537],"[0.9, 0.65, 0.9, -0.06687575960201642, 0.2457373831165044, 0.4837975032165523, 0.5513056558880471, -0.1884589465910766, -0.9820810686749755, -0.5576432433993973, -0.8300807268519131, -0.948822368617304, -0.31581024811023656, 0.0, 0.0, 0.0, 0.0]",0
1,9,[ 0.09195917 -0.99576278],"[0.9, 0.65, 0.9, 0.46607443430121664, 0.18595197850611367, 0.47975760851779964, 0.4998755396755551, -0.6149137199584609, -0.7885943932129162, -0.9967537520441828, 0.08051060666672201, 0.9923592567824258, -0.12338194956407343, 0.0, 0.0, 0.0, 0.0]",0
1,10,[-0.2330428  -0.97246648],"[0.9, 0.65, 0.9, 0.747811324649454, -0.09297683123398448, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,[ 0.83969571 -0.5430572 ],"[0.9, 0.65, 0.9, 0.29405056223651327, 0.3233926056908538, 0.5156031713477183, 0.449668597395049, 0.9788516153110102, 0.20457154055006324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,12,[ 0.05167812 -0.99866379],"[0.9, 0.65, 0.9, -0.8950286234898401, 0.8898827336464168, 0.47139127409547826, 0.5221238957001948, -0.9769470964394292, 0.213481546646469, 0.25045698018690543, 0.9681277297318035, -0.5271072350060024, -0.8497987778317447, -0.8970331193713782, -0.44196332738232313, 0.0, 0.0]",0
1,13,[-0.35143272 -0.93621314],"[0.9, 0.65, 0.9, -0.33835195105351556, -0.5036543287965689, 0.5549537046707325, 0.49876915801202376, -0.1884589465910766, -0.9820810686749755, -0.20087187557340855, 0.9796175220991207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,[ 0.07087501 -0.9974852 ],"[0.9, 0.65, 0.9, 0.9049402284194881, -0.7845230907303626, 0.4673588479305883, 0.4670275774803304, -0.9769470964394292, 0.213481546646469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,15,[ 0.79758999 -0.60319997],"[0.9, 0.65, 0.9, 0.9263196919690051, 0.8611848993321387, 0.49166999103643183, 0.5200435104504645, 0.9788516153110102, 0.20457154055006324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,16,[-0.14254436 -0.98978841],"[0.9, 0.65, 0.9, 0.9939311611600556, -0.8541583446832339, 0.46154717244629856, 0.5468997714160253, 0.9363134498593328, 0.3511653792908902, -0.9351574062323363, -0.35423244567488316, -0.8970331193713782, -0.44196332738232313, 0.7902128569446737, -0.6128324736168415, 0.0, 0.0]",0
1,17,[-0.29243736 -0.95628468],"[0.9, 0.65, 0.9, -0.2693943501963556, -0.35669985686198014, 0.4938140708555364, 0.5397287908169319, 0.8969362119571207, 0.4421599616428552, -0.9967537520441828, 0.08051060666672201, 0.5752451848348372, -0.8179810372645162, 0.9475456124696341, 0.319620575510317, 0.0, 0.0]",0
1,18,[-0.19570187 -0.98066344],"[0.9, 0.65, 0.9, -0.1268257193640996, -0.6609032909370245, 0.45551002478307556, 0.5436110948927738, -0.4630725163499136, -0.8863203961330006, -0.20087187557340855, 0.9796175220991207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,19,[-0.1743456  -0.98468452],"[0.9, 0.65, 0.9, -0.8209875368178334, 0.17740225229791662, 0.502151134295907, 0.5135236782026933, -0.9991038955739053, 0.042325002646743694, -0.8441281029316442, 0.5361415352693947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,20,[ 0.06352661 -0.99798015],"[0.9, 0.65, 0.9, 0.7837209981463646, -0.8688743673622792, 0.4141843130214964, 0.47703673933667173, 0.2479241151236618, 0.9687794553664675, 0.8976733078532961, -0.44066158485590884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,21,[ 0.04626411 -0.99892924],"[0.9, 0.65, 0.9, 0.22014012465251165, -0.1080652564480693, 0.4717815905132035, 0.5230244715173714, 0.2479241151236618, 0.9687794553664675, -0.47791543423164995, -0.8784058502327803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,22,[ 0.84894395 -0.52848289],"[0.9, 0.65, 0.9, 0.24417961261878451, 0.051031431876905176, 0.5656370336645861, 0.5617697951389944, 0.7014774366019998, 0.7126916625991128, 0.9997604712018436, 0.021886073706072578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,23,[-0.65255548 -0.75774095],"[0.9, 0.65, 0.9, 0.5230671743932607, 0.1764379773490714, 0.5273292752329483, 0.5787222099479977, -0.47791543423164995, -0.8784058502327803, -0.4630725163499136, -0.8863203961330006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
