Step,AgentID,NormDir,NeighborInfo,run
1,1,[ 0.97943318 -0.20176879],"[0.3, 0.85, 0.1, -0.8475460712238347, 0.46008069667330265, 0.5494880060731882, 0.48189825058008423, -0.5573350689204052, -0.830287673611675, 0.7688483324272419, 0.6394311860738804, 0.8438142175332799, 0.5366354128164655, -0.46505310778535297, 0.8852827836003504, 0.0, 0.0]",0
1,2,[0.86786758 0.49679559],"[0.3, 0.85, 0.1, 0.5497810285483018, 0.9587414130948861, 0.4005601152110444, 0.5331914251457608, 0.0023090349186504866, 0.9999973341753189, 0.6490930867445942, 0.7607089882079576, 0.5764429221318952, 0.8171374165487969, -0.8473972269895085, -0.5309594520210479, -0.16838664322833974, -0.9857210246222264]",0
1,3,[0.98240005 0.18678903],"[0.3, 0.85, 0.1, 0.9847602707495129, 0.8189995365352314, 0.429621276686747, 0.5031833810429399, -0.8613323157406216, 0.5080419686019042, 0.4538269054429666, -0.8910898607301401, -0.5573350689204052, -0.830287673611675, 0.8438142175332799, 0.5366354128164655, 0.0, 0.0]",0
1,4,[0.9833636  0.18164807],"[0.3, 0.85, 0.1, 0.796931043639904, 0.10112312889388697, 0.5074254784675237, 0.5136344476555439, 0.1153192717366079, -0.9933284781813811, 0.7114961931687834, -0.7026899509074606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,[0.98425537 0.17675225],"[0.3, 0.85, 0.1, 0.34129710570173, 0.7154942317998003, 0.48431405856288817, 0.5593261082299483, 0.9978301886825554, -0.06584006799613663, 0.992568279817664, 0.12168898840816962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,[0.87030204 0.49251838],"[0.3, 0.85, 0.1, 0.874148015554223, 0.1071706500144689, 0.4483671803300081, 0.49071134937763145, -0.6530473189711323, -0.7573171060953371, -0.7998349490642408, -0.6002200048777142, 0.35099463465181613, 0.9363774700651646, 0.5132366020920645, 0.8582471615292367, 0.0, 0.0]",0
1,7,[0.9775393  0.21075323],"[0.3, 0.85, 0.1, 0.8233191002748756, 0.8176625136732716, 0.5949965145852383, 0.3928944517974478, 0.638277612524919, -0.7698062674137495, 0.6895268904415188, 0.7242600826761403, -0.8613323157406216, 0.5080419686019042, 0.0, 0.0, 0.0, 0.0]",0
1,8,[0.86433178 0.50292204],"[0.3, 0.85, 0.1, 0.3924712588909163, -0.6521615169106532, 0.44301787269114173, 0.5098914018729944, -0.15801312347711574, -0.987437012071659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,9,[0.98144189 0.19175981],"[0.3, 0.85, 0.1, 0.8152006731374075, 0.5184382304391544, 0.6188805116024784, 0.47332099325732985, 0.5701728396570557, 0.8215247609886202, -0.8613323157406216, 0.5080419686019042, 0.7283344842063932, 0.6852217736731715, 0.4538269054429666, -0.8910898607301401, 0.0, 0.0]",0
1,10,[ 0.97951036 -0.20139378],"[0.3, 0.85, 0.1, -0.1448273722029183, -0.8478070646471474, 0.608284695484312, 0.4202760960215038, 0.8730286808455893, -0.48766886554403954, 0.6490930867445942, 0.7607089882079576, -0.8473972269895085, -0.5309594520210479, 0.3922236418161297, 0.919869890147782, 0.0, 0.0]",0
