Step,AgentID,NormDir,NeighborInfo,run
1,1,[-0.89523953 -0.44558522],"[0.3, 0.85, 0.3, -0.31639741998852045, 0.2118521473395334, 0.5109215871112921, 0.413705934894265, -0.9967160025697553, -0.08097660292558248, -0.5696895364744295, 0.8218599832280129, -0.9926357068515113, -0.12113774590688389, 0.0, 0.0, 0.0, 0.0]",0
1,2,[ 0.28965395 -0.95713144],"[0.3, 0.85, 0.3, 0.6966351403958024, -0.16427933432828712, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,[-0.89454839 -0.44697111],"[0.3, 0.85, 0.3, -0.8682942207350139, -0.2828386063597026, 0.43803713002248607, 0.5281678470886606, 0.8414841473832019, -0.5402818058224483, -0.558126253405501, -0.8297560396041347, 0.8570379074618208, -0.5152533601767805, 0.0, 0.0, 0.0, 0.0]",0
1,4,[-0.95137318 -0.30804069],"[0.3, 0.85, 0.3, -0.27114223708392315, -0.7584487047426924, 0.4550562338221849, 0.46545052541629517, -0.7258643139146588, -0.6878379153443068, 0.8777353664283043, 0.47914572576719316, 0.7760796097561968, 0.630634949333344, 0.0, 0.0, 0.0, 0.0]",0
1,5,[-0.89574674 -0.4445647 ],"[0.3, 0.85, 0.3, -0.4949250034681909, 0.7140012743901765, 0.44688145882982244, 0.5404666795149963, -0.993038271031013, 0.11779215707226155, -0.9967160025697553, -0.08097660292558248, -0.9926357068515113, -0.12113774590688389, -0.6870096591937518, -0.7266482836795841, 0.0, 0.0]",0
1,6,[ 0.83387813 -0.55194861],"[0.3, 0.85, 0.3, -0.8804343529501764, -0.30611516247066994, 0.41963243334073563, 0.57737153428386, -0.7632522669583235, 0.6461005935479245, 0.9347227730150625, -0.3553777393239934, 0.5596814968034717, 0.828707802627576, -0.3299660345250351, -0.9439928050890131, 0.0, 0.0]",0
1,7,[-0.95161411 -0.3072956 ],"[0.3, 0.85, 0.3, 0.2896402978859398, -0.1741324805227269, 0.47621440608044596, 0.4205506638095949, 0.8414841473832019, -0.5402818058224483, -0.9716455812498099, -0.23644209531663116, 0.13684059744657556, -0.9905930803768337, 0.0, 0.0, 0.0, 0.0]",0
1,8,[ 0.79103236 -0.61177431],"[0.3, 0.85, 0.3, -0.8161810460685917, -0.12630500725417249, 0.42820896377477846, 0.48300790041341296, 0.9526367728506746, -0.3041104717247532, -0.3299660345250351, -0.9439928050890131, -0.9926357068515113, -0.12113774590688389, 0.3890653981861875, -0.9212101366866429, 0.0, 0.0]",0
1,9,[-0.95408964 -0.29952121],"[0.3, 0.85, 0.3, -0.3018244396253369, -0.28601253618904865, 0.4875938717986784, 0.5042285459506173, -0.38837873043811905, -0.9214998435937333, 0.8777353664283043, 0.47914572576719316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,10,[-0.4145918  -0.91000749],"[0.3, 0.85, 0.3, -0.6177906903903718, -0.15047975566716354, 0.42162482335376694, 0.5641756731086285, 0.9783225522507224, 0.20708689904876354, 0.7760796097561968, 0.630634949333344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,[ 0.84796639 -0.53005   ],"[0.3, 0.85, 0.3, 0.3173841967783586, -0.10131863534033236, 0.47803506838574217, 0.41027314310515367, -0.3299660345250351, -0.9439928050890131, -0.9831960903730785, -0.182552589340971, -0.9926357068515113, -0.12113774590688389, 0.0, 0.0, 0.0, 0.0]",0
1,12,[ 0.78815341 -0.61547884],"[0.3, 0.85, 0.3, 0.19001235368618108, 0.28134701789268113, 0.5277888199451976, 0.49911207946574715, -0.7632522669583235, 0.6461005935479245, 0.9347227730150625, -0.3553777393239934, -0.8753852216321764, 0.48342601682986147, 0.45979516314302865, -0.888025004124476, -0.9836214621454984, -0.180246551164653]",0
1,13,[-0.89575165 -0.44455482],"[0.3, 0.85, 0.3, -0.9708134311834322, -0.3098990316889074, 0.5601288371572979, 0.5257226282143775, 0.7256451600546712, -0.6880691111285483, 0.3033630143222654, 0.9528750608245076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,[-0.41527628 -0.90969534],"[0.3, 0.85, 0.3, -0.8461085036310727, -0.8949267069865556, 0.6155143141725902, 0.5792226122083377, -0.6319922440175907, 0.7749747115239376, -0.9967160025697553, -0.08097660292558248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
