Step,AgentID,NormDir,NeighborInfo,run
1,1,[-0.66486679 -0.74696195],"[0.9, 0.85, 0.1, 0.7269126991898398, 0.6427542763547669, 0.454923732465588, 0.46523998540451955, -0.9860583636330571, 0.16639983025621632, -0.33360849599617376, -0.942711711712107, 0.9902977241141441, -0.13896192865078827, 0.5639980764854515, 0.8257761014468212, 0.13966471172903597, -0.9901988529066499]",0
1,2,[-0.11122547 -0.9937952 ],"[0.9, 0.85, 0.1, 0.8146002395310978, 0.9769270301228465, 0.535619759496865, 0.4517125004312249, 0.3900016681919966, -0.92081414998221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,3,[-0.77581373 -0.63096201],"[0.9, 0.85, 0.1, -0.2304609737323433, -0.7761319130058977, 0.4842572783489617, 0.5028104810819561, -0.4030977108950812, -0.9151569458137471, -0.7293002842143235, -0.6841937557774895, -0.2706967395078859, 0.9626646743387854, -0.7940331056681179, 0.6078745159184117, 0.0, 0.0]",0
1,4,[ 0.77617304 -0.63051995],"[0.9, 0.85, 0.1, 0.5687585794408663, 0.8327461776498202, 0.5313024830511914, 0.4592243150835492, 0.37546576959415673, 0.9268362616250335, 0.13966471172903597, -0.9901988529066499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,5,[ 0.78753796 -0.61626614],"[0.9, 0.85, 0.1, -0.6554980878578736, -0.46963428465172297, 0.45330457901066956, 0.458443156425188, 0.989407007885101, 0.14516808446711568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,6,[ 0.79274751 -0.60955016],"[0.9, 0.85, 0.1, -0.7817274483592382, 0.9959188098997724, 0.5135877803897532, 0.5431393038329559, -0.9798467634501099, -0.19975064494600359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,7,[ 0.7657655 -0.6431199],"[0.9, 0.85, 0.1, 0.3698300521943523, 0.9129245080927317, 0.5894833066101671, 0.5234622599386504, 0.13966471172903597, -0.9901988529066499, 0.6947042047789569, 0.7192955358282417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,8,[-0.69908282 -0.71504071],"[0.9, 0.85, 0.1, -0.7837829918553432, -0.30863840636611517, 0.47716975740249973, 0.4988173963921322, -0.7212317255468532, -0.6926938703819375, 0.15317514775817753, -0.9881990559139694, -0.8783231836873102, -0.4780673435797383, 0.0, 0.0, 0.0, 0.0]",0
1,9,[ 0.77083409 -0.63703595],"[0.9, 0.85, 0.1, -0.6712047786909658, -0.5168451518878374, 0.6968179250373623, 0.4311804782232999, -0.9193698432561317, -0.39339432038502536, -0.39932597831048444, 0.9168090112157354, 0.717968325667828, -0.6960757741350689, 0.49156571297542284, -0.8708404847197702, -0.9631498376800194, -0.26896540702653987]",0
1,10,[-0.18096762 -0.98348905],"[0.9, 0.85, 0.1, 0.14151607295481328, -0.5002509359085481, 0.5389453692037883, 0.48803074654261425, -0.9871547218727642, -0.15976719026228603, -0.43882063831804463, -0.898574675464507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,11,[-0.10560402 -0.99440826],"[0.9, 0.85, 0.1, 0.4712106530843476, -0.45684232632586763, 0.49699295104786306, 0.6329231305714961, 0.49156571297542284, -0.8708404847197702, -0.9193698432561317, -0.39339432038502536, -0.39932597831048444, 0.9168090112157354, -0.5773228265009835, -0.8165159851472078, -0.9631498376800194, -0.26896540702653987]",0
1,12,[-0.69097214 -0.72288139],"[0.9, 0.85, 0.1, -0.7686759699272372, 0.07825355411564949, 0.5567692241874244, 0.42380618773453016, 0.15317514775817753, -0.9881990559139694, -0.9631498376800194, -0.26896540702653987, -0.7212317255468532, -0.6926938703819375, -0.926419063583175, -0.376493982195829, 0.828967186080638, -0.5592972415465223]",0
1,13,[-0.61033634 -0.79214238],"[0.9, 0.85, 0.1, 0.5438179220188584, -0.5595217090871536, 0.4490827966839459, 0.5470164519732152, 0.3900016681919966, -0.92081414998221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,14,[-0.67534389 -0.73750297],"[0.9, 0.85, 0.1, 0.13079267650146598, -0.9272976447451269, 0.539643146749228, 0.5953219400441806, 0.5650833887592647, 0.8250337955189143, 0.6947042047789569, 0.7192955358282417, -0.7293002842143235, -0.6841937557774895, 0.0, 0.0, 0.0, 0.0]",0
1,15,[-0.53405414 -0.84545028],"[0.9, 0.85, 0.1, -0.2846478638346792, -0.046069160600024084, 0.4659531085097559, 0.46452204389998175, 0.9537452006596339, 0.300616187552691, 0.40837447123174936, -0.9128144889550062, -0.33360849599617376, -0.942711711712107, 0.0, 0.0, 0.0, 0.0]",0
1,16,[-0.07296314 -0.99733464],"[0.9, 0.85, 0.1, 0.5575096425540857, -0.07823164012623507, 0.5231738190851345, 0.34748607059402825, 0.6947042047789569, 0.7192955358282417, 0.5650833887592647, 0.8250337955189143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1,17,[-0.54952007 -0.83548052],"[0.9, 0.85, 0.1, 0.3381176467817957, -0.5989973011614189, 0.5005617326256545, 0.619272119679082, -0.9977679135657365, -0.06677717168821264, 0.828967186080638, -0.5592972415465223, -0.9631498376800194, -0.26896540702653987, -0.39932597831048444, 0.9168090112157354, -0.9193698432561317, -0.39339432038502536]",0
