,NumClusters,StdHeading,Discrepancy
0,30,0.8330304674296725,0.0
1,30,0.8330304674296725,0.1039707177451597
2,22,0.8330304674296725,0.03446089455836977
3,27,0.8330304674296725,0.04400782248533095
4,28,0.8330304674296725,0.029203515300702945
5,25,0.8330304674296725,0.037927848354189345
6,26,0.8330304674296725,0.04827597323309121
7,26,0.8330304674296725,0.03787200909355591
8,30,0.8330304674296725,0.03566579458632145
9,28,0.8330304674296725,0.037248654391116603
10,27,0.8330304674296725,0.03532302888067013
11,24,0.8330304674296725,0.033459776384228174
12,25,0.8330304674296725,0.03460413842612962
13,26,0.8330304674296725,0.03572026868645182
14,26,0.8330304674296725,0.030749757595030056
15,25,0.8330304674296725,0.030795094450144087
16,28,0.8330304674296725,0.030619936563014982
17,26,0.8330304674296725,0.03728976719916918
18,24,0.8330304674296725,0.030500183090480807
19,27,0.8330304674296725,0.03572981980480075
20,27,0.8330304674296725,0.03820520935062419
21,26,0.8330304674296725,0.018880508366392205
22,25,0.8330304674296725,0.030975001966937164
23,28,0.8330304674296725,0.024523530741050646
24,27,0.8330304674296725,0.02809562979785334
25,25,0.8330304674296725,0.029737561916657804
26,26,0.8330304674296725,0.028171412334215072
27,29,0.8330304674296725,0.020035631621894315
28,26,0.8330304674296725,0.02521554410554614
29,28,0.8330304674296725,0.018348228134671598
30,28,0.8330304674296725,0.020784151751252714
31,28,0.8330304674296725,0.018897571958301506
32,27,0.8330304674296725,0.023696320212054686
33,27,0.8330304674296725,0.02588319930048658
34,28,0.8330304674296725,0.016609135204673095
35,27,0.8330304674296725,0.023173631359386555
36,28,0.8330304674296725,0.019946976186642422
37,26,0.8330304674296725,0.02850126436116381
38,25,0.8330304674296725,0.01961865790831437
39,27,0.8330304674296725,0.026114891338694615
40,26,0.8330304674296725,0.03287194444066409
41,27,0.8330304674296725,0.026021198133499155
42,28,0.8330304674296725,0.016777636697653368
43,26,0.8330304674296725,0.01638572987700937
44,27,0.8330304674296725,0.020162312463986285
45,27,0.8330304674296725,0.0261658625918786
46,24,0.8330304674296725,0.028846964873761587
47,27,0.8330304674296725,0.017601302911807424
48,28,0.8330304674296725,0.017802815051598544
49,28,0.8330304674296725,0.01610556247390865
50,27,0.8330304674296725,0.01827947566290787
51,27,0.8330304674296725,0.01970331422020065
52,25,0.8330304674296725,0.023135309038402063
53,28,0.8330304674296725,0.01950465730887223
54,26,0.8330304674296725,0.016558567811610057
55,25,0.8330304674296725,0.020790643125804496
56,28,0.8330304674296725,0.02144521996642447
57,25,0.8330304674296725,0.018117385040659628
58,28,0.8330304674296725,0.014833896729659164
59,24,0.8330304674296725,0.023620973683731485
60,27,0.8330304674296725,0.01396178139693048
61,27,0.8330304674296725,0.017049880499707883
62,28,0.8330304674296725,0.012881308639528048
63,26,0.8330304674296725,0.020698651982085235
64,24,0.8330304674296725,0.024217092955842925
65,26,0.8330304674296725,0.025913701033663077
66,29,0.8330304674296725,0.01639729700400582
67,27,0.8330304674296725,0.026823222886547475
68,29,0.8330304674296725,0.02303847717072817
69,28,0.8330304674296725,0.02015664439765882
70,28,0.8330304674296725,0.018317183248768208
71,28,0.8330304674296725,0.023719649865511738
72,28,0.8330304674296725,0.021473112330329936
73,26,0.8330304674296725,0.027353759371423807
74,30,0.8330304674296725,0.021074962139630286
75,30,0.8330304674296725,0.014386738726695462
76,29,0.8330304674296725,0.017384353578966616
77,25,0.8330304674296725,0.02072205148282143
78,26,0.8330304674296725,0.024350027340795558
79,27,0.8330304674296725,0.028514052667196168
80,29,0.8330304674296725,0.02282059415194442
81,26,0.8330304674296725,0.021986364159506774
82,28,0.8330304674296725,0.01786578102267232
83,29,0.8330304674296725,0.021120094200830688
84,27,0.8330304674296725,0.020578777888895408
85,27,0.8330304674296725,0.026158051895813803
86,28,0.8330304674296725,0.02404158943808956
87,27,0.8330304674296725,0.0195509512176795
88,29,0.8330304674296725,0.013053335667691268
89,29,0.8330304674296725,0.009096950195636744
90,26,0.8330304674296725,0.01604173252249749
91,26,0.8330304674296725,0.016249548795997746
92,25,0.8330304674296725,0.020012307677205632
93,25,0.8330304674296725,0.024140167880043768
94,28,0.8330304674296725,0.016210097834968882
