,NumClusters,StdHeading,Discrepancy
0,30,0.8182299899646938,0.0
1,30,0.8182299899646938,0.7315514960115566
2,12,0.8182299899646938,0.4604224412596622
3,9,0.8182299899646938,0.3445245705225962
4,12,0.8182299899646938,0.2637175958161337
5,11,0.8182299899646938,0.2951697204599897
6,11,0.8182299899646938,0.2414851636223418
7,10,0.8182299899646938,0.20829237250520993
8,9,0.8182299899646938,0.28091242917093623
9,9,0.8182299899646938,0.26599906062291806
10,9,0.8182299899646938,0.2360734051993679
11,8,0.8182299899646938,0.26411678906626623
12,7,0.8182299899646938,0.26628967520193997
13,7,0.8182299899646938,0.27141154974981263
14,7,0.8182299899646938,0.23887290416505455
15,7,0.8182299899646938,0.21926089877100033
16,7,0.8182299899646938,0.1957824251115925
17,7,0.8182299899646938,0.20388500041799046
18,7,0.8182299899646938,0.2383025286268682
19,6,0.8182299899646938,0.1949993013343975
20,6,0.8182299899646938,0.2173761532803842
21,6,0.8182299899646938,0.17865102458629084
22,5,0.8182299899646938,0.22856327037843444
23,5,0.8182299899646938,0.2509405886876531
24,5,0.8182299899646938,0.22850547300573965
25,5,0.8182299899646938,0.22615372852056778
26,5,0.8182299899646938,0.18128460983458441
27,5,0.8182299899646938,0.182490459070011
28,5,0.8182299899646938,0.19151457408308983
29,5,0.8182299899646938,0.2054826436181725
30,6,0.8182299899646938,0.15149177798902472
31,6,0.8182299899646938,0.22481454013591218
32,6,0.8182299899646938,0.27613747881733713
33,6,0.8182299899646938,0.20556230126476124
34,6,0.8182299899646938,0.1814129649865553
35,6,0.8182299899646938,0.22544663301980788
36,6,0.8182299899646938,0.18757946366471004
37,6,0.8182299899646938,0.20017620726542626
38,7,0.8182299899646938,0.1762479699806111
39,7,0.8182299899646938,0.2055661528359519
40,7,0.8182299899646938,0.18166280710365748
41,6,0.8182299899646938,0.19840164618265332
42,6,0.8182299899646938,0.2095729420913542
43,6,0.8182299899646938,0.18550966735416458
44,6,0.8182299899646938,0.2012574897026968
45,6,0.8182299899646938,0.2031204469853782
46,6,0.8182299899646938,0.1769972852275795
47,6,0.8182299899646938,0.2834907749680908
48,6,0.8182299899646938,0.2522172470337588
49,6,0.8182299899646938,0.26741780691980116
50,6,0.8182299899646938,0.2640508775103156
51,6,0.8182299899646938,0.2569503443799335
52,6,0.8182299899646938,0.1967265980401386
53,6,0.8182299899646938,0.2905420507641737
54,6,0.8182299899646938,0.3448065677967837
55,6,0.8182299899646938,0.26520398596846523
56,7,0.8182299899646938,0.22579973884575774
57,7,0.8182299899646938,0.22692454934201298
58,7,0.8182299899646938,0.24561620603904244
59,7,0.8182299899646938,0.23708531091806817
60,7,0.8182299899646938,0.2522860276026554
61,7,0.8182299899646938,0.2738830458661461
62,7,0.8182299899646938,0.20846366446894857
63,6,0.8182299899646938,0.29623871076957986
64,6,0.8182299899646938,0.2102822166615857
65,5,0.8182299899646938,0.3039493456352582
