,NumClusters,StdHeading
0,30,0.8336092504444033
1,28,0.847741384723709
2,28,0.8354531772527474
3,29,0.8526419946822597
4,26,0.817414817308811
5,26,0.8181529002939383
6,28,0.81365583622054
7,28,0.8077768692416711
8,26,0.8090286613678457
9,27,0.8057519750833873
10,28,0.8172772529876696
11,28,0.8283958054786462
12,28,0.8288551483578077
13,25,0.8312032205560154
14,26,0.8325030677580494
15,30,0.8362187827745696
16,28,0.8395717694093793
17,25,0.8458628619502502
18,28,0.8304853595077187
19,28,0.8311417308351112
20,27,0.8288738323866865
21,27,0.8317473086812953
22,29,0.8386361883265843
23,25,0.8344634317244378
24,27,0.8352292319262593
25,29,0.8418506892935859
26,29,0.8460019970252175
27,26,0.8457981942780887
28,24,0.8397358900725899
29,29,0.8356149336335098
30,27,0.8241772065173345
31,28,0.8283570008964438
32,28,0.8285031864869994
33,27,0.8254316555561262
34,27,0.8042955039857544
35,28,0.807698521435435
36,28,0.7922300064799948
37,29,0.7974282291604698
38,29,0.7923801899138794
39,28,0.7976380361394398
40,24,0.8008098866882974
41,26,0.7857475623189476
42,30,0.7825401987573128
43,29,0.7803452175317847
44,28,0.7893010052484359
45,27,0.7879743333941072
46,28,0.7876058646273129
47,26,0.7821988672347912
48,25,0.7728675355365374
49,27,0.7681099796376141
50,27,0.762264105453005
51,27,0.7558898862435901
52,29,0.7470060215313616
53,28,0.7488331212407938
54,28,0.7493099882736153
55,29,0.7534588318599528
56,26,0.7553917075051929
57,28,0.7592694873271617
58,29,0.7640682349584169
59,26,0.7698675055875854
60,25,0.7651845850027906
61,28,0.7652461008973944
62,23,0.7601612792750833
63,26,0.7589873852387705
64,28,0.7637792861394805
65,27,0.7633261606503375
66,26,0.764258814073735
67,28,0.7711850571032575
68,28,0.7796272656117493
69,28,0.7775825098752288
70,25,0.7795766340040334
71,28,0.7704394993368308
72,28,0.776441236562027
73,26,0.7704244249741456
74,28,0.7705102096709429
75,24,0.7636819708548638
76,27,0.7599794335719233
77,27,0.7518935520410833
78,28,0.7524871116946781
79,25,0.7637407327840708
80,27,0.7647051287732344
81,29,0.772242196085968
82,27,0.7769539246725342
83,24,0.7865764617202355
84,25,0.8026856772569864
85,28,0.8109382071518267
86,29,0.8025122627799649
87,30,0.7977185264973833
88,27,0.7661302102988166
89,29,0.79387189395844
90,22,0.7887450598830429
91,28,0.7913099713918131
92,24,0.7957981504635163
93,29,0.7974469751373331
94,28,0.7884721587888456
95,25,0.7749927269489915
96,25,0.7696881654159125
97,26,0.7758927667024615
98,27,0.7698999608055672
99,29,0.7686717383117617
100,28,0.7603070898288228
101,27,0.7621760357612869
102,24,0.7350500049644378
103,27,0.7280765841352265
104,29,0.720898704444943
105,25,0.7313625459797563
106,29,0.7288101927238757
107,29,0.72534107455786
108,29,0.7179058786356007
109,26,0.713564512623158
110,26,0.706160284071944
111,27,0.7131865814703795
112,26,0.7026013008264288
113,25,0.7053564461870147
114,30,0.7040768988811159
115,29,0.7046683960521654
116,29,0.6984150697375922
117,27,0.6951499736334023
118,28,0.69478532966274
119,27,0.6992274348505036
120,27,0.7027039039324802
121,26,0.7073009460003479
122,27,0.7012218778831171
123,26,0.7050108939701496
124,29,0.7047148876191828
125,28,0.7015596565236903
126,26,0.708841027463136
127,27,0.6869816399488068
128,27,0.682233572675092
129,26,0.6846606044432914
130,23,0.6828776118819182
131,25,0.6843795095300322
132,29,0.691606965970758
133,28,0.6897827147318587
134,29,0.6857370124532934
135,28,0.6771200338683407
136,27,0.6779985451875741
137,27,0.6751732056144212
138,26,0.6707868660258502
139,25,0.6621451224075572
140,26,0.6538592597964522
141,25,0.651337477995372
142,26,0.6572013124841423
143,29,0.6609510335750586
144,27,0.6663742068240943
145,24,0.6733690823761841
146,26,0.6775602698589942
147,25,0.6783014307744238
148,26,0.6922210132940144
149,29,0.6860356655580808
150,27,0.683804536838441
151,25,0.6763460943941664
152,26,0.6775943497834627
153,24,0.677638252126866
154,25,0.6764514073570779
155,27,0.6646805497404912
156,25,0.6686861582305613
157,25,0.670004273155052
158,28,0.6690229609723873
159,28,0.6697513626032547
160,23,0.6687943501098266
161,26,0.6687513728907334
162,27,0.6588725374237696
163,27,0.6610718142564662
164,28,0.6639614708698963
165,28,0.6886057774198323
166,28,0.688803979415247
167,28,0.6850083073224419
168,28,0.6794338573325974
169,27,0.715820032600281
170,29,0.7150635443703931
171,27,0.7173848046992969
172,25,0.7088201848254628
173,25,0.7094187178916839
174,27,0.7082949898905451
175,27,0.7103484823798046
176,28,0.7128335098429114
177,29,0.7094481409883955
178,26,0.7039603439956542
179,27,0.7044917833065937
180,25,0.7011155239142481
181,25,0.6935348909701785
182,27,0.6951998182892993
183,28,0.6989403058802138
184,25,0.7031495013849993
185,28,0.7148023388039392
186,26,0.7190644777746267
187,26,0.7207600759210276
188,26,0.7185169959179334
189,24,0.7168596528244913
190,26,0.719136527017396
191,25,0.7092952202548908
192,26,0.725825962214269
193,25,0.7190851557419328
194,25,0.7251142956440246
195,25,0.7286150952306656
196,24,0.7309873038119651
197,25,0.7333435576804321
198,24,0.7363479478104646
199,23,0.7382326655061926
200,25,0.7410239232519624
201,25,0.7334430033895306
202,24,0.7377941242442252
203,24,0.7442947371701757
204,28,0.7318546906470758
205,27,0.7338308496203932
206,24,0.7355424727572786
207,26,0.7462443153550363
208,25,0.7479002181786151
209,27,0.7563449295548524
210,27,0.7618647884573371
211,23,0.7849645809951701
212,25,0.7861749826091483
213,26,0.7908338092148252
214,26,0.792089516521734
215,24,0.7872344169338101
216,27,0.7875891631651034
217,27,0.7842730201824228
218,27,0.7832117301207283
219,24,0.7807720567065008
220,27,0.7903906282266423
221,25,0.792641482862023
222,25,0.7758339649973901
223,27,0.7775459623637185
224,28,0.7799668963246228
225,27,0.7860632964031006
226,27,0.7858033052201506
227,25,0.7885622987238483
228,27,0.7862558310350157
229,23,0.7837713546430446
230,24,0.7809027167109709
231,26,0.7802068733917167
232,28,0.7784422544109669
233,27,0.7869070266055808
234,28,0.7843808674073363
235,29,0.7666043399312418
236,28,0.7652787121521158
237,27,0.747959706342989
238,27,0.7476153617413382
239,27,0.7482234601428113
240,23,0.7489619992021312
241,25,0.7503749025069723
242,27,0.7487876241660507
243,23,0.7409344920670339
244,27,0.7396419406796304
245,29,0.6980650869119556
246,26,0.6972948257503877
247,26,0.6980069062021494
248,28,0.7000198911581417
249,27,0.695579143652095
250,28,0.6941843386198617
251,25,0.6958253972902053
252,23,0.7007359458679603
253,26,0.6965536749751282
254,27,0.6945201494310788
255,26,0.7035180215649826
256,29,0.7017519783919003
257,25,0.7063958366248504
258,28,0.7072591285893723
259,28,0.7169666054659424
260,24,0.7090764252322382
261,24,0.7096977480603539
262,27,0.7073119355194425
263,26,0.7055436369224443
264,25,0.6966781190918551
265,26,0.6945221128978334
266,26,0.6975423547878897
267,24,0.7009801773888138
268,24,0.6880124056100252
269,26,0.6931775609580948
270,25,0.7003003227244455
271,29,0.7029634348034037
272,28,0.7041874981486258
273,24,0.7110735284682437
274,25,0.7032712935377636
275,28,0.706692007233177
276,26,0.7114534656001267
277,26,0.7128227954734774
278,28,0.7167162306925053
279,28,0.7135080180238506
280,24,0.7101748975899188
281,26,0.704680220417225
282,27,0.7006422007320436
283,27,0.702489861873205
284,23,0.7053192597133952
285,26,0.7051920394921202
286,27,0.7050477355534989
287,28,0.7123162240166362
288,28,0.7139163031259834
289,26,0.7040690734908084
290,23,0.7004821322636609
291,23,0.7036681090058631
292,26,0.7074414762950111
293,25,0.705719417222412
294,27,0.7120440124866301
295,27,0.7082443103868112
296,26,0.7041413905414218
297,25,0.7047617988844909
298,24,0.7379593931006448
299,22,0.7254904264084046
300,22,0.7280228182856212
301,23,0.7272391217578956
302,26,0.7364181236155318
303,25,0.735226364296389
304,27,0.7375382717653238
305,27,0.7365741642956168
306,24,0.7396321810870617
307,26,0.7414359928480769
308,25,0.7497970714017886
309,27,0.7589974575619436
310,27,0.7544465951106549
311,21,0.7917599933612111
312,28,0.7924913989788309
313,27,0.793040660348461
314,26,0.7937331932471144
315,27,0.7932686336596982
316,28,0.7905024651245505
317,26,0.7933345961685112
318,26,0.7896525585300291
319,26,0.785939265059921
320,25,0.7931230395707541
321,25,0.7907806905241305
322,26,0.8155701762120147
323,22,0.8216522329306573
324,25,0.8166006410285671
325,24,0.8173436305632333
326,23,0.819037409807605
327,26,0.8179422957570248
328,24,0.8150029831245006
329,26,0.8153245181734776
330,25,0.8135699471310404
331,25,0.7845926322011151
332,28,0.7808079193504586
333,26,0.7815271435955136
334,27,0.7785165091147096
335,23,0.7833866348534428
336,26,0.7800962161326976
337,22,0.7850250670386985
338,25,0.7894781265490568
339,26,0.791816250022876
340,26,0.7747154260165594
341,28,0.782233526548385
342,25,0.7761751517903205
343,25,0.7818350331838806
344,27,0.7812131728421313
345,22,0.7904387504532646
346,23,0.7939012215366462
347,25,0.7943958495933097
348,26,0.7990437156696435
349,24,0.7950741751291928
350,25,0.7962278196268744
351,25,0.7976272836476731
352,24,0.7979785453420514
353,26,0.8047894570923693
354,28,0.8065560710557332
355,25,0.8088773542073613
356,22,0.8019970982035176
357,25,0.8260515179319639
358,27,0.8345480318411724
359,26,0.8356354398722667
360,25,0.8396791370916911
361,27,0.8376498227352327
362,26,0.8407760238310577
363,25,0.8275238238660939
364,25,0.8258658584533339
365,28,0.8277867307119413
366,29,0.8158007135185578
367,26,0.8068037924332961
368,26,0.800831266371801
369,28,0.7960582818627211
370,25,0.8108765516355906
371,29,0.8084364495972763
372,27,0.8068130306274592
373,29,0.8091853520709984
374,30,0.809609999245034
375,26,0.8185469810205211
376,25,0.8169715147824027
377,28,0.8138844390647034
378,28,0.8091371578567017
379,25,0.8099690342795709
380,26,0.8093237556716637
381,29,0.8091895608354356
382,26,0.8165806107041251
383,27,0.8161799228306633
384,28,0.8196825247445909
385,28,0.8167560054676201
386,26,0.8267410967955903
387,25,0.8321424959312235
388,26,0.8329995691371194
389,24,0.8274790861524414
390,24,0.8267065791084205
391,28,0.8258422054867139
392,29,0.8493653161558556
393,27,0.8459895761232253
394,26,0.8467675144289917
395,29,0.8412047014996111
396,28,0.8395716419703722
397,26,0.8360850835091874
398,25,0.8275914705180948
399,28,0.8347152567529393
400,26,0.8364246491118177
401,22,0.8286419260264871
402,24,0.8365287754965458
403,22,0.8370587880992668
404,25,0.8359531274619675
405,28,0.844767272922365
406,27,0.8567898532254843
407,24,0.8971556346209415
408,24,0.8991056426545039
409,28,0.8996777917215474
410,25,0.9073297082844112
411,26,0.9061652474138521
412,24,0.8980064281676353
413,27,0.889841324960079
414,27,0.879950429367291
415,27,0.8711539836635758
416,27,0.8707700492385433
417,27,0.873468099214571
418,25,0.8724239897738129
419,25,0.8767973438486987
420,25,0.8824143072820706
421,23,0.8787961718017265
422,22,0.8890302258980112
423,26,0.8922284172543564
424,27,0.8965368901498686
425,23,0.8981199646206293
426,26,0.8930644072608169
427,27,0.8936461648129828
428,23,0.8887044042369378
429,25,0.8819330471823279
430,25,0.8630333555904381
431,27,0.8628806150214804
432,25,0.826786391782405
433,26,0.8278188635614447
434,26,0.8258346703609908
435,25,0.8319634846069013
436,25,0.8286907800716454
437,24,0.8229607246974106
438,27,0.818459484836444
439,24,0.7965644084486697
440,25,0.7973711745605265
441,24,0.7864020867685971
442,25,0.7852985362223863
443,27,0.7901403638404809
444,25,0.7942292977682839
445,25,0.7975915891506806
446,28,0.805284046179143
447,27,0.809957828300691
448,27,0.808784507616907
449,27,0.8027001430374185
450,25,0.7990024970438905
451,24,0.7857790640306814
452,24,0.7462719341666432
453,27,0.7480777913350594
454,26,0.7462945561191995
455,23,0.7563836300137466
456,25,0.7579772060042016
457,23,0.7578903891409945
458,25,0.7661151916963508
459,27,0.7610233083503292
460,26,0.7740428132118348
461,28,0.7841988237186396
462,27,0.7882987835512216
463,28,0.7927122220589252
464,25,0.7948265647319803
465,29,0.8072994496753199
466,26,0.7914403701622957
467,26,0.7870804278400073
468,28,0.7349118469995274
469,24,0.7244829604126893
470,26,0.725771360570223
471,28,0.7252064435473411
472,28,0.723040426910327
473,29,0.7205688714042
474,28,0.7176629872065196
475,27,0.7179572658467764
476,27,0.7234277060913162
477,27,0.7174420298102867
478,23,0.7153096627366072
479,29,0.7167456387068272
480,29,0.7119803590617012
481,30,0.7123709504580653
482,27,0.7157597830773527
483,26,0.7408195799179444
484,26,0.7365203268621574
485,26,0.7417489618161601
486,28,0.6625380451650246
487,26,0.6533520831023051
488,26,0.6502178565373082
489,26,0.6136690862117959
490,25,0.602615438804609
491,28,0.6014546445905969
492,27,0.5976278121911326
493,24,0.600077053703403
494,25,0.5872733342486232
495,22,0.5884106190418589
496,24,0.5827887641387088
497,27,0.5751045391230182
498,24,0.5738674109086398
499,25,0.5745153713839699
500,22,0.5688008530644062
501,24,0.5548259235134
502,26,0.5543748833226239
503,26,0.5569429131836984
504,27,0.5524208728548965
505,27,0.5501178266878366
506,25,0.5384490432437831
507,27,0.537665748195966
508,25,0.540202922714502
509,25,0.5358822931288738
510,24,0.5300221378420396
511,25,0.5339364583101429
512,20,0.540301820678302
513,23,0.532317788959802
514,25,0.5360761114748741
515,25,0.5239348097801572
516,27,0.5267747205491253
517,26,0.5290572803867354
518,26,0.5311661878381051
519,26,0.5279740174851719
520,24,0.5090316359014139
521,24,0.504405914169463
522,24,0.5094254475578437
523,24,0.525505729761908
524,23,0.5386437929578467
525,25,0.5361576126391551
526,22,0.5415077117414591
527,21,0.5464189458998814
528,25,0.5525258450942858
529,27,0.5916746657833667
530,26,0.5917532195953629
531,27,0.5908977385919434
532,25,0.5914662204717491
533,27,0.5867923433414187
534,24,0.5813364250980544
535,25,0.5784627014240382
536,22,0.5876988166878517
537,24,0.5847756589429786
538,24,0.5744803919590621
