,NumClusters,StdHeading,Discrepancy
0,30,0.6289968405063923,0.0
1,30,0.6289968405063923,0.793787610130641
2,8,0.6289968405063923,0.5434768971595809
3,11,0.6289968405063923,0.35961316468568044
4,9,0.6289968405063923,0.30645283596649053
5,8,0.6289968405063923,0.26623945738812005
6,9,0.6289968405063923,0.3623196349336598
7,8,0.6289968405063923,0.3094762324994168
8,9,0.6289968405063923,0.31440505881994246
9,9,0.6289968405063923,0.371302221039598
10,11,0.6289968405063923,0.3336564886381662
11,11,0.6289968405063923,0.45933857055679916
12,10,0.6289968405063923,0.3593821239048557
13,10,0.6289968405063923,0.2718761012298351
14,9,0.6289968405063923,0.36279865418519713
15,9,0.6289968405063923,0.27755939361390053
16,9,0.6289968405063923,0.33280213107141055
17,9,0.6289968405063923,0.38615401565761237
18,8,0.6289968405063923,0.4164762513614782
19,8,0.6289968405063923,0.4331757044736458
20,10,0.6289968405063923,0.3564055712692692
21,8,0.6289968405063923,0.38491181774885885
22,10,0.6289968405063923,0.5830678227655672
23,9,0.6289968405063923,0.4403690755861194
24,8,0.6289968405063923,0.32932152967045464
25,7,0.6289968405063923,0.2695678040946543
26,7,0.6289968405063923,0.44752473269272885
27,8,0.6289968405063923,0.3541289942175473
28,7,0.6289968405063923,0.45494214762315416
29,8,0.6289968405063923,0.4173000976943074
30,6,0.6289968405063923,0.338052557041942
31,7,0.6289968405063923,0.37025945830864443
32,5,0.6289968405063923,0.28788613648436256
33,4,0.6289968405063923,0.29866298596548047
34,3,0.6289968405063923,0.35505208326598797
35,3,0.6289968405063923,0.265235813950072
36,3,0.6289968405063923,0.3703671505954779
37,3,0.6289968405063923,0.475093656042895
38,4,0.6289968405063923,0.24202932634660143
39,4,0.6289968405063923,0.3037012828076486
40,3,0.6289968405063923,0.369682200985336
41,2,0.6289968405063923,0.4966046149895525
42,2,0.6289968405063923,0.29377185656764726
43,3,0.6289968405063923,0.2809990473849802
44,3,0.6289968405063923,0.35323142218330084
45,3,0.6289968405063923,0.3289436492491485
46,4,0.6289968405063923,0.2978497423067542
47,4,0.6289968405063923,0.603328807310309
48,4,0.6289968405063923,0.48803207924012143
49,4,0.6289968405063923,0.33853533876606223
50,4,0.6289968405063923,0.18565098504267535
51,4,0.6289968405063923,0.20225871700074444
52,4,0.6289968405063923,0.1804346810663165
53,3,0.6289968405063923,0.30207483067919855
54,3,0.6289968405063923,0.3130140429157891
55,3,0.6289968405063923,0.26453015009508474
56,3,0.6289968405063923,0.28794178056173314
57,3,0.6289968405063923,0.202346952602771
58,4,0.6289968405063923,0.2729296970667372
59,4,0.6289968405063923,0.17925229090270423
60,2,0.6289968405063923,0.16015246949914158
61,3,0.6289968405063923,0.2566920952730538
62,3,0.6289968405063923,0.14018309759673866
63,3,0.6289968405063923,0.204106013917776
64,3,0.6289968405063923,0.1756333081915167
65,3,0.6289968405063923,0.1583088340267534
66,3,0.6289968405063923,0.24146374891737105
67,3,0.6289968405063923,0.19542393620568213
68,4,0.6289968405063923,0.22893993485807576
69,4,0.6289968405063923,0.22399698769613222
70,6,0.6289968405063923,0.22205486164792967
71,7,0.6289968405063923,0.16927597056453433
72,6,0.6289968405063923,0.1800677278646464
73,6,0.6289968405063923,0.16165790984158906
74,6,0.6289968405063923,0.19250461305378816
75,6,0.6289968405063923,0.17761233528613737
76,7,0.6289968405063923,0.15801560725860944
77,6,0.6289968405063923,0.17008055324388452
78,6,0.6289968405063923,0.15523778220302667
79,7,0.6289968405063923,0.1930972959041147
80,5,0.6289968405063923,0.26094185925959984
81,6,0.6289968405063923,0.2387303724415663
82,5,0.6289968405063923,0.2959393753614062
83,5,0.6289968405063923,0.3347335303727225
84,5,0.6289968405063923,0.43098140211023617
85,5,0.6289968405063923,0.2925921038575827
86,4,0.6289968405063923,0.35658981531806666
87,5,0.6289968405063923,0.3731692792863993
88,4,0.6289968405063923,0.269587042345312
89,4,0.6289968405063923,0.36024937292632575
90,5,0.6289968405063923,0.4055227797234932
91,5,0.6289968405063923,0.26732506530400096
92,5,0.6289968405063923,0.3175721218314042
93,5,0.6289968405063923,0.4244158081688262
94,5,0.6289968405063923,0.2873729909083848
95,4,0.6289968405063923,0.21210250422399446
96,4,0.6289968405063923,0.29481994705227316
97,3,0.6289968405063923,0.4818174236138301
98,4,0.6289968405063923,0.34975448457747726
99,4,0.6289968405063923,0.32863249855248616
100,4,0.6289968405063923,0.3086976338838244
101,4,0.6289968405063923,0.41554890440114284
102,4,0.6289968405063923,0.31932680194913643
103,4,0.6289968405063923,0.2052333773321267
104,5,0.6289968405063923,0.2414305726356696
105,6,0.6289968405063923,0.1933779158269757
106,7,0.6289968405063923,0.2642420389722806
107,6,0.6289968405063923,0.22432420635213782
108,5,0.6289968405063923,0.1695600427804732
109,5,0.6289968405063923,0.27386630675604395
110,5,0.6289968405063923,0.232121624282364
111,6,0.6289968405063923,0.2995488523967468
112,6,0.6289968405063923,0.28244069730355814
113,6,0.6289968405063923,0.29170102004545406
114,4,0.6289968405063923,0.3190760590692458
115,5,0.6289968405063923,0.25211749235929953
116,3,0.6289968405063923,0.2555909555186791
117,3,0.6289968405063923,0.28539546337218574
118,4,0.6289968405063923,0.24367522291527124
119,4,0.6289968405063923,0.2405804248227412
120,3,0.6289968405063923,0.22283602286394863
121,4,0.6289968405063923,0.27535019083292195
122,5,0.6289968405063923,0.20741436819617382
123,6,0.6289968405063923,0.32075615225456294
124,4,0.6289968405063923,0.33767897184492507
125,5,0.6289968405063923,0.2979121633156373
126,5,0.6289968405063923,0.3166043395147807
127,5,0.6289968405063923,0.3881323350802907
128,6,0.6289968405063923,0.24354692594643162
129,5,0.6289968405063923,0.2728696791656842
130,7,0.6289968405063923,0.3266954001696621
131,7,0.6289968405063923,0.2870818067036531
132,8,0.6289968405063923,0.23693377728009368
133,8,0.6289968405063923,0.2899416977297938
134,7,0.6289968405063923,0.2442725588429959
135,7,0.6289968405063923,0.1854828721169888
