,NumClusters,StdHeading,Discrepancy
0,30,0.8399426444662926,0.0
1,30,0.8399426444662926,0.05760020266380451
2,30,0.8399426444662926,0.04529019926068105
3,30,0.8399426444662926,0.030895828596763673
4,30,0.8399426444662926,0.03691358702421514
5,29,0.8399426444662926,0.035791723541151246
6,30,0.8399426444662926,0.03439953507745945
7,30,0.8399426444662926,0.03431972085349385
8,29,0.8399426444662926,0.03250483326491351
9,30,0.8399426444662926,0.030364057323224374
10,30,0.8399426444662926,0.02736107936317086
11,29,0.8399426444662926,0.030268992794321204
12,30,0.8399426444662926,0.02722971434696461
13,30,0.8399426444662926,0.027395138650201763
14,30,0.8399426444662926,0.02542757841854259
15,30,0.8399426444662926,0.02320384952192668
16,30,0.8399426444662926,0.021862448195369946
17,30,0.8399426444662926,0.02233761185987843
18,30,0.8399426444662926,0.019211068847864388
19,30,0.8399426444662926,0.020396025078358315
20,30,0.8399426444662926,0.021052665555608828
21,30,0.8399426444662926,0.018659712810218134
22,29,0.8399426444662926,0.020110280878455854
23,30,0.8399426444662926,0.01602612434937402
24,30,0.8399426444662926,0.013869495236872916
25,28,0.8399426444662926,0.016801183038957182
26,30,0.8399426444662926,0.012500884971697301
27,30,0.8399426444662926,0.013499482508454348
28,30,0.8399426444662926,0.011571141690221599
29,29,0.8399426444662926,0.01073545606950154
30,30,0.8399426444662926,0.009194231369818133
31,30,0.8399426444662926,0.008088510079239919
32,30,0.8399426444662926,0.00641716436433429
33,29,0.8399426444662926,0.008549905671255435
34,30,0.8399426444662926,0.006767229726772061
35,30,0.8399426444662926,0.004259168111382161
36,30,0.8399426444662926,0.0035566391964363103
37,30,0.8399426444662926,0.002895449756533945
38,29,0.8399426444662926,0.0046236890328082165
39,30,0.8399426444662926,0.004384845256859086
40,30,0.8399426444662926,0.0026300043654565583
41,30,0.8399426444662926,0.0023792252047025136
42,30,0.8399426444662926,0.002109355315979918
43,29,0.8399426444662926,0.006941210288627013
44,29,0.8399426444662926,0.005621709703494145
45,30,0.8399426444662926,0.0026036385935962396
46,30,0.8399426444662926,0.0024995654515726903
47,29,0.8399426444662926,0.00485931155731348
48,29,0.8399426444662926,0.003260397136331476
