,NumClusters,StdHeading
0,30,0.7117172721485897
1,14,0.7421802623297177
2,15,0.7494930698272148
3,13,0.7509491650863631
4,13,0.7706941194454299
5,9,0.7741322917067027
6,9,0.7731965435184172
7,6,0.767926143091219
8,5,0.7786818520321429
9,5,0.7744478138040971
10,10,0.8010424648140009
11,7,0.7911890523730138
12,8,0.7743735633216755
13,10,0.776694805017872
14,10,0.742504699048883
15,10,0.7229143676196238
16,10,0.7181829645662623
17,9,0.7179940223640436
18,11,0.7169248393382631
19,10,0.7177791497268056
20,8,0.7114791803742242
21,10,0.7149410519574015
22,12,0.6948140494626532
23,8,0.6843504623004332
24,9,0.6952379371896533
25,9,0.7305790566473243
26,8,0.738099741187149
27,9,0.7304935850129086
28,9,0.711976760123552
29,7,0.6898132339492614
30,9,0.6881258412675693
31,9,0.6891657939413196
32,9,0.6824255155316017
33,7,0.6781440880544946
34,8,0.6703577576063359
35,8,0.6697284140954465
36,9,0.6445623072679909
37,8,0.6488787625714282
38,9,0.6459864372498069
39,6,0.6434640201408133
40,7,0.6552181125125794
41,7,0.6429167084176617
42,7,0.6060614300771145
43,7,0.5673259967609333
44,7,0.5238767610769316
45,6,0.49817784887506084
46,6,0.487151364831135
47,8,0.48984816324593106
48,6,0.5025348898796156
49,6,0.5242837903651294
50,5,0.5352549565283766
51,6,0.5096441463449474
52,8,0.5021664039487497
53,6,0.5014601818144762
54,6,0.49528080026938326
55,6,0.4902975936000266
56,7,0.48249865881921417
57,7,0.4749824281594353
58,9,0.46263530503402384
59,9,0.4519897856626304
60,10,0.44540365179848895
61,9,0.44453213555202564
62,8,0.46423401013770044
63,8,0.4919583283982716
64,7,0.5089048684909098
65,8,0.5209762389396598
66,6,0.5507077220816128
67,7,0.5766341289337409
68,8,0.5971026864122354
69,9,0.6010877629522529
70,9,0.5969578992419351
71,9,0.5848880749432294
72,8,0.583306444058592
73,9,0.5819031152005765
74,9,0.5784391033199395
75,8,0.5708214867902662
76,7,0.5876402583493624
77,7,0.5850423641428159
78,8,0.5868418697227362
79,8,0.6103887138746882
80,6,0.6318939383757993
81,6,0.6112727745212784
82,5,0.669169708798024
83,4,0.6586647889840579
84,3,0.6320721643327933
85,2,0.6207177643941459
86,3,0.6361686787406843
87,3,0.6484265391139834
88,3,0.6439695136547476
89,4,0.6540834525323762
90,4,0.6598184054630778
91,5,0.6530957114862078
92,6,0.6547384131904722
93,6,0.6778197483702348
94,7,0.6968306378836059
95,7,0.6933073137144768
96,9,0.683918802950633
97,8,0.6800728831659284
98,8,0.67895798834718
99,9,0.6798872657372099
100,8,0.7169361033727351
101,7,0.7306598516101316
102,8,0.7354659631464836
103,8,0.7292439715337861
104,8,0.7257899765583967
105,7,0.7244368198683286
106,7,0.7240039007707354
107,8,0.7206354510529901
108,9,0.7149825747894191
109,8,0.666943308521313
110,7,0.6794211873397383
111,6,0.6363673694957613
112,5,0.5978036176572207
113,5,0.5454172884008227
114,5,0.5378386148864851
115,5,0.5581013329872498
116,5,0.5724308422098056
117,5,0.5625131425522837
118,4,0.5367032021752732
119,4,0.5377569914281268
120,3,0.5523371016944549
121,3,0.5594359296386077
122,3,0.5614848317779174
123,3,0.5693729987488576
124,4,0.5825196643618983
125,4,0.5742509026016576
126,7,0.564200277036775
127,6,0.5577743201250362
128,6,0.5530658757004298
129,5,0.544278043464983
130,5,0.5310395298980422
131,7,0.4992561710210576
132,7,0.5075645227705234
133,7,0.5127542591067902
134,8,0.5018989674673582
135,9,0.48299948213264327
136,8,0.46262057808772655
137,7,0.45717158502262306
138,7,0.45927946798561087
139,6,0.4864609194445646
140,6,0.5110349299402736
141,7,0.527470189808804
142,7,0.518450878008386
143,7,0.5844366103310998
144,8,0.5794714557258475
145,7,0.5687018848537929
146,6,0.5542916647967435
147,6,0.5468021717457607
148,6,0.5566307386710451
149,7,0.5866252079429745
150,7,0.6077949137771869
151,8,0.5900011419354274
152,9,0.5601614961935546
153,8,0.5724113506013705
154,9,0.5809815272362394
155,7,0.5824082760776578
156,7,0.6371848169518379
157,7,0.642837850062451
158,7,0.6422452585470411
159,6,0.6570965660464367
160,5,0.6468156840834911
161,5,0.6467564328624478
162,5,0.6472835953435068
163,4,0.6391211703217294
164,4,0.6182692102833316
165,6,0.60030858262773
166,7,0.6006062199816052
167,7,0.6018545939657649
168,8,0.610252602098494
169,8,0.6108254450679855
170,8,0.6435507403224147
171,6,0.6598728182104728
172,4,0.6640933245373384
173,4,0.6744091065687561
174,5,0.6925580490670177
175,5,0.7182059327285478
176,6,0.7237834838139535
177,7,0.7149392839706806
178,6,0.705200540111281
179,7,0.6993202193956449
180,7,0.7158629361799653
181,7,0.7263062813088401
182,7,0.7377297252523483
183,6,0.7419572032040276
184,5,0.7314280420509874
185,5,0.7203764862854163
186,4,0.7046435402322813
187,5,0.6951112340645642
188,5,0.6742039358815487
189,5,0.6686404651784855
190,5,0.688512993213273
191,6,0.7045514935105437
192,7,0.7075890944633345
193,8,0.7130005658073724
194,7,0.7123786029217423
195,6,0.7197630394763875
196,5,0.7290456427398744
197,5,0.7447643501639966
198,5,0.7454705566607043
199,5,0.7506565863297261
200,5,0.7554275072596595
201,4,0.7598861969157021
202,3,0.748236445352455
203,3,0.7094725771298059
204,3,0.6701161551825039
205,3,0.6457895123235056
