,NumClusters,StdHeading,Discrepancy
0,30,0.7996201895978965,0.0
1,30,0.7996201895978965,0.23499993192318655
2,22,0.7996201895978965,0.14259879232166026
3,21,0.7996201895978965,0.12426918861633149
4,16,0.7996201895978965,0.137114153241876
5,17,0.7996201895978965,0.11722265241046784
6,19,0.7996201895978965,0.1468250785017985
7,15,0.7996201895978965,0.15460898842598947
8,20,0.7996201895978965,0.12259352312562075
9,21,0.7996201895978965,0.0940363383072232
10,21,0.7996201895978965,0.09840474383483304
11,19,0.7996201895978965,0.1004831390727303
12,18,0.7996201895978965,0.15246631931368368
13,23,0.7996201895978965,0.09018378397311225
14,22,0.7996201895978965,0.08816895770537032
15,21,0.7996201895978965,0.1302231473626433
16,22,0.7996201895978965,0.11833480900278508
17,22,0.7996201895978965,0.17118243405559522
18,19,0.7996201895978965,0.13609207573856227
19,19,0.7996201895978965,0.11294988565607485
20,18,0.7996201895978965,0.12710116459210605
21,19,0.7996201895978965,0.12840892523815095
22,19,0.7996201895978965,0.12270946286535388
23,20,0.7996201895978965,0.1152596507772251
24,17,0.7996201895978965,0.13581111344581703
25,19,0.7996201895978965,0.12684988773177397
26,21,0.7996201895978965,0.10514051936285454
27,22,0.7996201895978965,0.09722345666045372
28,23,0.7996201895978965,0.1000114994597647
29,20,0.7996201895978965,0.10920120739673995
30,21,0.7996201895978965,0.08517967367833162
31,21,0.7996201895978965,0.09543983397377814
32,22,0.7996201895978965,0.09349343151258961
33,20,0.7996201895978965,0.1174126187115958
34,21,0.7996201895978965,0.10964304543391193
35,19,0.7996201895978965,0.11396074822498375
36,19,0.7996201895978965,0.10647955831360312
37,19,0.7996201895978965,0.10005465995331435
38,18,0.7996201895978965,0.08918869445053049
39,20,0.7996201895978965,0.07094006934481456
40,20,0.7996201895978965,0.06591234686112594
41,19,0.7996201895978965,0.08020526457267123
42,19,0.7996201895978965,0.099798287629199
43,18,0.7996201895978965,0.10833661502896216
44,18,0.7996201895978965,0.09807436518033796
45,17,0.7996201895978965,0.10433840167550364
46,16,0.7996201895978965,0.10333055281788564
47,18,0.7996201895978965,0.14445991704230543
48,21,0.7996201895978965,0.12863919385509762
49,20,0.7996201895978965,0.1423699392929471
50,23,0.7996201895978965,0.1274256244807633
51,27,0.7996201895978965,0.07889974061472242
52,22,0.7996201895978965,0.10301423298728846
53,23,0.7996201895978965,0.10601324024266115
54,24,0.7996201895978965,0.06568189721180329
55,25,0.7996201895978965,0.07057865725539193
56,26,0.7996201895978965,0.07234929073341126
57,26,0.7996201895978965,0.06743086237839872
58,24,0.7996201895978965,0.05998331451353725
59,24,0.7996201895978965,0.0676346390760874
60,23,0.7996201895978965,0.07253540664103968
61,26,0.7996201895978965,0.08867696454965611
62,24,0.7996201895978965,0.09036031127430279
63,23,0.7996201895978965,0.08527633906821203
64,22,0.7996201895978965,0.07793399851502279
65,23,0.7996201895978965,0.09564232814005348
66,22,0.7996201895978965,0.1003432880332156
